UK,PHOT,WTOF,WTON,HROR
2019-04-19 17:00:00,0.135,0.1653,0.1334,0.119001640557519
2019-04-19 18:00:00,0.036000000000000004,0.1864,0.1476,0.119001640557519
2019-04-19 19:00:00,0.0,0.2156,0.1627,0.119001640557519
2019-04-19 20:00:00,0.0,0.236,0.1689,0.119001640557519
2019-04-19 21:00:00,0.0,0.2572,0.174,0.119001640557519
2019-04-19 22:00:00,0.0,0.2799,0.1809,0.119001640557519
2019-04-19 23:00:00,0.0,0.2903,0.1854,0.119001640557519
2019-04-20 00:00:00,0.0,0.282,0.1864,0.109346526319013
2019-04-20 01:00:00,0.0,0.261,0.184,0.109346526319013
2019-04-20 02:00:00,0.0,0.2373,0.179,0.109346526319013
2019-04-20 03:00:00,0.0,0.2166,0.1737,0.109346526319013
2019-04-20 04:00:00,0.0,0.195,0.1638,0.109346526319013
2019-04-20 05:00:00,0.017,0.1709,0.1438,0.109346526319013
2019-04-20 06:00:00,0.109,0.1415,0.1146,0.109346526319013
2019-04-20 07:00:00,0.241,0.1106,0.0779,0.109346526319013
2019-04-20 08:00:00,0.362,0.096,0.0623,0.109346526319013
2019-04-20 09:00:00,0.458,0.0969,0.0699,0.109346526319013
2019-04-20 10:00:00,0.528,0.1017,0.0728,0.109346526319013
2019-04-20 11:00:00,0.568,0.103,0.0703,0.109346526319013
2019-04-20 12:00:00,0.5760000000000001,0.103,0.0656,0.109346526319013
2019-04-20 13:00:00,0.544,0.1029,0.0609,0.109346526319013
2019-04-20 14:00:00,0.471,0.1061,0.0561,0.109346526319013
2019-04-20 15:00:00,0.362,0.1138,0.0516,0.109346526319013
2019-04-20 16:00:00,0.236,0.1203,0.0483,0.109346526319013
2019-04-20 17:00:00,0.123,0.1302,0.0482,0.109346526319013
2019-04-20 18:00:00,0.034,0.1557,0.0565,0.109346526319013
2019-04-20 19:00:00,0.0,0.185,0.0651,0.109346526319013
2019-04-20 20:00:00,0.0,0.2013,0.0681,0.109346526319013
2019-04-20 21:00:00,0.0,0.2146,0.0699,0.109346526319013
2019-04-20 22:00:00,0.0,0.2311,0.0754,0.109346526319013
2019-04-20 23:00:00,0.0,0.2527,0.0897,0.109346526319013
2019-04-21 00:00:00,0.0,0.2705,0.1148,0.10102818535286401
2019-04-21 01:00:00,0.0,0.2762,0.1423,0.10102818535286401
2019-04-21 02:00:00,0.0,0.2689,0.1654,0.10102818535286401
2019-04-21 03:00:00,0.0,0.2428,0.1707,0.10102818535286401
2019-04-21 04:00:00,0.0,0.2108,0.1658,0.10102818535286401
2019-04-21 05:00:00,0.016,0.1848,0.1599,0.10102818535286401
2019-04-21 06:00:00,0.094,0.1546,0.1381,0.10102818535286401
2019-04-21 07:00:00,0.202,0.1191,0.1039,0.10102818535286401
2019-04-21 08:00:00,0.314,0.1028,0.08900000000000001,0.10102818535286401
2019-04-21 09:00:00,0.425,0.1144,0.1161,0.10102818535286401
2019-04-21 10:00:00,0.525,0.1352,0.1631,0.10102818535286401
2019-04-21 11:00:00,0.594,0.1443,0.2,0.10102818535286401
2019-04-21 12:00:00,0.612,0.1479,0.2302,0.10102818535286401
2019-04-21 13:00:00,0.5770000000000001,0.1507,0.2533,0.10102818535286401
2019-04-21 14:00:00,0.504,0.1526,0.2693,0.10102818535286401
2019-04-21 15:00:00,0.391,0.1584,0.2734,0.10102818535286401
2019-04-21 16:00:00,0.268,0.17,0.2618,0.10102818535286401
2019-04-21 17:00:00,0.151,0.1949,0.2538,0.10102818535286401
2019-04-21 18:00:00,0.048,0.2327,0.2848,0.10102818535286401
2019-04-21 19:00:00,0.0,0.2696,0.3316,0.10102818535286401
2019-04-21 20:00:00,0.0,0.2817,0.3529,0.10102818535286401
2019-04-21 21:00:00,0.0,0.2727,0.3556,0.10102818535286401
2019-04-21 22:00:00,0.0,0.2552,0.3531,0.10102818535286401
2019-04-21 23:00:00,0.0,0.2388,0.3452,0.10102818535286401
2019-04-22 00:00:00,0.0,0.2322,0.3305,0.0944866166624297
2019-04-22 01:00:00,0.0,0.2371,0.3151,0.0944866166624297
2019-04-22 02:00:00,0.0,0.2494,0.3023,0.0944866166624297
2019-04-22 03:00:00,0.0,0.2594,0.2825,0.0944866166624297
2019-04-22 04:00:00,0.0,0.2701,0.2666,0.0944866166624297
2019-04-22 05:00:00,0.026,0.2775,0.261,0.0944866166624297
2019-04-22 06:00:00,0.138,0.2592,0.2292,0.0944866166624297
2019-04-22 07:00:00,0.278,0.2372,0.1754,0.0944866166624297
2019-04-22 08:00:00,0.41,0.2451,0.1675,0.0944866166624297
2019-04-22 09:00:00,0.52,0.287,0.2488,0.0944866166624297
2019-04-22 10:00:00,0.597,0.3323,0.324,0.0944866166624297
2019-04-22 11:00:00,0.636,0.3762,0.3636,0.0944866166624297
2019-04-22 12:00:00,0.631,0.3965,0.3733,0.0944866166624297
2019-04-22 13:00:00,0.594,0.3873,0.3618,0.0944866166624297
2019-04-22 14:00:00,0.517,0.3557,0.3395,0.0944866166624297
2019-04-22 15:00:00,0.407,0.3309,0.3149,0.0944866166624297
2019-04-22 16:00:00,0.265,0.3278,0.2831,0.0944866166624297
2019-04-22 17:00:00,0.13699999999999998,0.365,0.2677,0.0944866166624297
2019-04-22 18:00:00,0.041,0.4185,0.2877,0.0944866166624297
2019-04-22 19:00:00,0.001,0.4648,0.3231,0.0944866166624297
2019-04-22 20:00:00,0.0,0.4799,0.333,0.0944866166624297
2019-04-22 21:00:00,0.0,0.4838,0.3203,0.0944866166624297
2019-04-22 22:00:00,0.0,0.4667,0.2983,0.0944866166624297
2019-04-22 23:00:00,0.0,0.4574,0.2779,0.0944866166624297
2019-04-23 00:00:00,0.0,0.4402,0.2704,0.0884107716031628
2019-04-23 01:00:00,0.0,0.4066,0.2717,0.0884107716031628
2019-04-23 02:00:00,0.0,0.3842,0.2567,0.0884107716031628
2019-04-23 03:00:00,0.0,0.3608,0.237,0.0884107716031628
2019-04-23 04:00:00,0.0,0.3474,0.2311,0.0884107716031628
2019-04-23 05:00:00,0.015,0.348,0.2174,0.0884107716031628
2019-04-23 06:00:00,0.085,0.3136,0.1911,0.0884107716031628
2019-04-23 07:00:00,0.195,0.2753,0.1926,0.0884107716031628
2019-04-23 08:00:00,0.314,0.2714,0.2342,0.0884107716031628
2019-04-23 09:00:00,0.419,0.2973,0.2853,0.0884107716031628
2019-04-23 10:00:00,0.496,0.3419,0.3365,0.0884107716031628
2019-04-23 11:00:00,0.539,0.3939,0.3727,0.0884107716031628
2019-04-23 12:00:00,0.544,0.4265,0.3903,0.0884107716031628
2019-04-23 13:00:00,0.513,0.4389,0.3937,0.0884107716031628
2019-04-23 14:00:00,0.434,0.4370000000000001,0.3949,0.0884107716031628
2019-04-23 15:00:00,0.324,0.4192,0.3945,0.0884107716031628
2019-04-23 16:00:00,0.211,0.4008,0.3839,0.0884107716031628
2019-04-23 17:00:00,0.109,0.388,0.3669,0.0884107716031628
2019-04-23 18:00:00,0.032,0.397,0.3605,0.0884107716031628
2019-04-23 19:00:00,0.001,0.403,0.3691,0.0884107716031628
2019-04-23 20:00:00,0.0,0.3807,0.364,0.0884107716031628
2019-04-23 21:00:00,0.0,0.3487,0.3428,0.0884107716031628
2019-04-23 22:00:00,0.0,0.3193,0.317,0.0884107716031628
2019-04-23 23:00:00,0.0,0.2904,0.2983,0.0884107716031628
2019-04-24 00:00:00,0.0,0.2768,0.2787,0.0895926922168972
2019-04-24 01:00:00,0.0,0.2802,0.2653,0.0895926922168972
2019-04-24 02:00:00,0.0,0.2927,0.2795,0.0895926922168972
2019-04-24 03:00:00,0.0,0.3015,0.2742,0.0895926922168972
2019-04-24 04:00:00,0.0,0.3083,0.297,0.0895926922168972
2019-04-24 05:00:00,0.013,0.3069,0.3247,0.0895926922168972
2019-04-24 06:00:00,0.078,0.2838,0.3428,0.0895926922168972
2019-04-24 07:00:00,0.192,0.2797,0.3783,0.0895926922168972
2019-04-24 08:00:00,0.32,0.3127,0.4187,0.0895926922168972
2019-04-24 09:00:00,0.402,0.3854,0.4528,0.0895926922168972
2019-04-24 10:00:00,0.444,0.4536,0.4787,0.0895926922168972
2019-04-24 11:00:00,0.458,0.5091,0.5002,0.0895926922168972
2019-04-24 12:00:00,0.468,0.5599,0.5182,0.0895926922168972
2019-04-24 13:00:00,0.456,0.5924,0.5246,0.0895926922168972
2019-04-24 14:00:00,0.399,0.5736,0.5207,0.0895926922168972
2019-04-24 15:00:00,0.297,0.5128,0.505,0.0895926922168972
2019-04-24 16:00:00,0.188,0.4624,0.4817,0.0895926922168972
2019-04-24 17:00:00,0.09,0.4549,0.4506,0.0895926922168972
2019-04-24 18:00:00,0.025,0.4277,0.4004,0.0895926922168972
2019-04-24 19:00:00,0.0,0.3751,0.3537,0.0895926922168972
2019-04-24 20:00:00,0.0,0.3118,0.3085,0.0895926922168972
2019-04-24 21:00:00,0.0,0.3152,0.2718,0.0895926922168972
2019-04-24 22:00:00,0.0,0.3372,0.248,0.0895926922168972
2019-04-24 23:00:00,0.0,0.3338,0.237,0.0895926922168972
2019-04-25 00:00:00,0.0,0.3143,0.2188,0.0993527768396281
2019-04-25 01:00:00,0.0,0.3313,0.1952,0.0993527768396281
2019-04-25 02:00:00,0.0,0.3613,0.1868,0.0993527768396281
2019-04-25 03:00:00,0.0,0.3924,0.1781,0.0993527768396281
2019-04-25 04:00:00,0.0,0.3633,0.1851,0.0993527768396281
2019-04-25 05:00:00,0.01,0.3597,0.1893,0.0993527768396281
2019-04-25 06:00:00,0.067,0.4095,0.1886,0.0993527768396281
2019-04-25 07:00:00,0.172,0.4623,0.1992,0.0993527768396281
2019-04-25 08:00:00,0.304,0.4576,0.2388,0.0993527768396281
2019-04-25 09:00:00,0.416,0.4656,0.2816,0.0993527768396281
2019-04-25 10:00:00,0.487,0.4905,0.3158,0.0993527768396281
2019-04-25 11:00:00,0.5,0.4896,0.3469,0.0993527768396281
2019-04-25 12:00:00,0.471,0.5037,0.3795,0.0993527768396281
2019-04-25 13:00:00,0.407,0.5005,0.3962,0.0993527768396281
2019-04-25 14:00:00,0.328,0.4751,0.3903,0.0993527768396281
2019-04-25 15:00:00,0.237,0.4211,0.3553,0.0993527768396281
2019-04-25 16:00:00,0.152,0.3611,0.3068,0.0993527768396281
2019-04-25 17:00:00,0.083,0.3372,0.2649,0.0993527768396281
2019-04-25 18:00:00,0.028,0.3243,0.2427,0.0993527768396281
2019-04-25 19:00:00,0.0,0.348,0.239,0.0993527768396281
2019-04-25 20:00:00,0.0,0.3808,0.2406,0.0993527768396281
2019-04-25 21:00:00,0.0,0.407,0.2432,0.0993527768396281
2019-04-25 22:00:00,0.0,0.4101,0.2482,0.0993527768396281
2019-04-25 23:00:00,0.0,0.4073,0.2464,0.0993527768396281
2019-04-26 00:00:00,0.0,0.3918,0.2439,0.0982637180948203
2019-04-26 01:00:00,0.0,0.3686,0.2354,0.0982637180948203
2019-04-26 02:00:00,0.0,0.3584,0.2231,0.0982637180948203
2019-04-26 03:00:00,0.0,0.3506,0.2129,0.0982637180948203
2019-04-26 04:00:00,0.0,0.3375,0.2111,0.0982637180948203
2019-04-26 05:00:00,0.015,0.3251,0.2248,0.0982637180948203
2019-04-26 06:00:00,0.073,0.3094,0.248,0.0982637180948203
2019-04-26 07:00:00,0.183,0.3356,0.2973,0.0982637180948203
2019-04-26 08:00:00,0.29100000000000004,0.3852,0.3675,0.0982637180948203
2019-04-26 09:00:00,0.363,0.4381,0.4376,0.0982637180948203
2019-04-26 10:00:00,0.418,0.4808,0.4983,0.0982637180948203
2019-04-26 11:00:00,0.4370000000000001,0.5203,0.5445,0.0982637180948203
2019-04-26 12:00:00,0.417,0.5577,0.5677,0.0982637180948203
2019-04-26 13:00:00,0.377,0.5806,0.5712,0.0982637180948203
2019-04-26 14:00:00,0.324,0.5969,0.5588,0.0982637180948203
2019-04-26 15:00:00,0.26,0.6132,0.5321,0.0982637180948203
2019-04-26 16:00:00,0.17800000000000002,0.6163,0.4903,0.0982637180948203
2019-04-26 17:00:00,0.08800000000000001,0.622,0.4374,0.0982637180948203
2019-04-26 18:00:00,0.029,0.6378,0.4231,0.0982637180948203
2019-04-26 19:00:00,0.001,0.6803,0.4475,0.0982637180948203
2019-04-26 20:00:00,0.0,0.7083,0.4632,0.0982637180948203
2019-04-26 21:00:00,0.0,0.7138,0.459,0.0982637180948203
2019-04-26 22:00:00,0.0,0.7283,0.4679,0.0982637180948203
2019-04-26 23:00:00,0.0,0.7723,0.4524,0.0982637180948203
2019-04-27 00:00:00,0.0,0.8096,0.4037,0.0955414295485155
2019-04-27 01:00:00,0.0,0.7738,0.366,0.0955414295485155
2019-04-27 02:00:00,0.0,0.6659999999999999,0.337,0.0955414295485155
2019-04-27 03:00:00,0.0,0.6314,0.3158,0.0955414295485155
2019-04-27 04:00:00,0.0,0.6796,0.2873,0.0955414295485155
2019-04-27 05:00:00,0.011,0.7607,0.2544,0.0955414295485155
2019-04-27 06:00:00,0.059,0.8264,0.2362,0.0955414295485155
2019-04-27 07:00:00,0.135,0.8544,0.2489,0.0955414295485155
2019-04-27 08:00:00,0.21,0.8614,0.2806,0.0955414295485155
2019-04-27 09:00:00,0.274,0.8656,0.309,0.0955414295485155
2019-04-27 10:00:00,0.338,0.8696,0.3292,0.0955414295485155
2019-04-27 11:00:00,0.376,0.8773,0.3474,0.0955414295485155
2019-04-27 12:00:00,0.385,0.8898,0.369,0.0955414295485155
2019-04-27 13:00:00,0.362,0.8959999999999999,0.3859,0.0955414295485155
2019-04-27 14:00:00,0.313,0.8923,0.4002,0.0955414295485155
2019-04-27 15:00:00,0.242,0.8838,0.4033,0.0955414295485155
2019-04-27 16:00:00,0.16699999999999998,0.8732,0.3942,0.0955414295485155
2019-04-27 17:00:00,0.093,0.8605,0.3778,0.0955414295485155
2019-04-27 18:00:00,0.031,0.8485,0.3617,0.0955414295485155
2019-04-27 19:00:00,0.001,0.83,0.3499,0.0955414295485155
2019-04-27 20:00:00,0.0,0.8094,0.327,0.0955414295485155
2019-04-27 21:00:00,0.0,0.8,0.3126,0.0955414295485155
2019-04-27 22:00:00,0.0,0.7939,0.2989,0.0955414295485155
2019-04-27 23:00:00,0.0,0.7682,0.2813,0.0955414295485155
2019-04-28 00:00:00,0.0,0.7271,0.2616,0.11434038328507598
2019-04-28 01:00:00,0.0,0.6647,0.2244,0.11434038328507598
2019-04-28 02:00:00,0.0,0.5997,0.1914,0.11434038328507598
2019-04-28 03:00:00,0.0,0.5585,0.1603,0.11434038328507598
2019-04-28 04:00:00,0.0,0.5164,0.1312,0.11434038328507598
2019-04-28 05:00:00,0.013,0.4633,0.1082,0.11434038328507598
2019-04-28 06:00:00,0.065,0.3966,0.0916,0.11434038328507598
2019-04-28 07:00:00,0.156,0.3529,0.0858,0.11434038328507598
2019-04-28 08:00:00,0.272,0.3093,0.0789,0.11434038328507598
2019-04-28 09:00:00,0.388,0.2612,0.0718,0.11434038328507598
2019-04-28 10:00:00,0.468,0.2213,0.0629,0.11434038328507598
2019-04-28 11:00:00,0.521,0.1936,0.0583,0.11434038328507598
2019-04-28 12:00:00,0.524,0.179,0.0584,0.11434038328507598
2019-04-28 13:00:00,0.485,0.1695,0.0594,0.11434038328507598
2019-04-28 14:00:00,0.408,0.1605,0.0596,0.11434038328507598
2019-04-28 15:00:00,0.319,0.1504,0.0588,0.11434038328507598
2019-04-28 16:00:00,0.214,0.1316,0.0572,0.11434038328507598
2019-04-28 17:00:00,0.119,0.113,0.0563,0.11434038328507598
2019-04-28 18:00:00,0.043,0.1004,0.0598,0.11434038328507598
2019-04-28 19:00:00,0.002,0.0921,0.0684,0.11434038328507598
2019-04-28 20:00:00,0.0,0.0802,0.0705,0.11434038328507598
2019-04-28 21:00:00,0.0,0.069,0.0664,0.11434038328507598
2019-04-28 22:00:00,0.0,0.0595,0.0599,0.11434038328507598
2019-04-28 23:00:00,0.0,0.0516,0.0538,0.11434038328507598
2019-04-29 00:00:00,0.0,0.0436,0.0498,0.13716869882484
2019-04-29 01:00:00,0.0,0.038,0.0477,0.13716869882484
2019-04-29 02:00:00,0.0,0.0383,0.0477,0.13716869882484
2019-04-29 03:00:00,0.0,0.0426,0.0466,0.13716869882484
2019-04-29 04:00:00,0.0,0.0486,0.0455,0.13716869882484
2019-04-29 05:00:00,0.016,0.0534,0.0446,0.13716869882484
2019-04-29 06:00:00,0.069,0.0523,0.0404,0.13716869882484
2019-04-29 07:00:00,0.16899999999999998,0.0561,0.0412,0.13716869882484
2019-04-29 08:00:00,0.307,0.0685,0.0478,0.13716869882484
2019-04-29 09:00:00,0.443,0.0811,0.0588,0.13716869882484
2019-04-29 10:00:00,0.534,0.0888,0.0725,0.13716869882484
2019-04-29 11:00:00,0.5670000000000001,0.09,0.0856,0.13716869882484
2019-04-29 12:00:00,0.561,0.0882,0.098,0.13716869882484
2019-04-29 13:00:00,0.522,0.086,0.1064,0.13716869882484
2019-04-29 14:00:00,0.454,0.0851,0.1092,0.13716869882484
2019-04-29 15:00:00,0.358,0.0898,0.1077,0.13716869882484
2019-04-29 16:00:00,0.249,0.0982,0.1041,0.13716869882484
2019-04-29 17:00:00,0.145,0.1029,0.0978,0.13716869882484
2019-04-29 18:00:00,0.057,0.1076,0.0939,0.13716869882484
2019-04-29 19:00:00,0.004,0.1255,0.1101,0.13716869882484
2019-04-29 20:00:00,0.0,0.1517,0.1266,0.13716869882484
2019-04-29 21:00:00,0.0,0.1744,0.1328,0.13716869882484
2019-04-29 22:00:00,0.0,0.1876,0.1363,0.13716869882484
2019-04-29 23:00:00,0.0,0.1851,0.1376,0.13716869882484
2019-04-30 00:00:00,0.0,0.1747,0.1383,0.133533277158576
2019-04-30 01:00:00,0.0,0.1624,0.139,0.133533277158576
2019-04-30 02:00:00,0.0,0.1507,0.1381,0.133533277158576
2019-04-30 03:00:00,0.0,0.1328,0.1256,0.133533277158576
2019-04-30 04:00:00,0.0,0.1169,0.1087,0.133533277158576
2019-04-30 05:00:00,0.027000000000000003,0.1053,0.0959,0.133533277158576
2019-04-30 06:00:00,0.1,0.0895,0.086,0.133533277158576
2019-04-30 07:00:00,0.21600000000000005,0.0769,0.083,0.133533277158576
2019-04-30 08:00:00,0.338,0.0666,0.0838,0.133533277158576
2019-04-30 09:00:00,0.421,0.0591,0.0923,0.133533277158576
2019-04-30 10:00:00,0.476,0.0542,0.1005,0.133533277158576
2019-04-30 11:00:00,0.493,0.0505,0.1046,0.133533277158576
2019-04-30 12:00:00,0.475,0.0473,0.106,0.133533277158576
2019-04-30 13:00:00,0.423,0.0438,0.1044,0.133533277158576
2019-04-30 14:00:00,0.35,0.0398,0.0988,0.133533277158576
2019-04-30 15:00:00,0.267,0.0378,0.0884,0.133533277158576
2019-04-30 16:00:00,0.179,0.0375,0.075,0.133533277158576
2019-04-30 17:00:00,0.098,0.0435,0.0591,0.133533277158576
2019-04-30 18:00:00,0.033,0.0592,0.0534,0.133533277158576
2019-04-30 19:00:00,0.001,0.0747,0.0585,0.133533277158576
2019-04-30 20:00:00,0.0,0.0774,0.0614,0.133533277158576
2019-04-30 21:00:00,0.0,0.0727,0.0632,0.133533277158576
2019-04-30 22:00:00,0.0,0.0679,0.061,0.133533277158576
2019-04-30 23:00:00,0.0,0.0634,0.0576,0.133533277158576
2019-05-01 00:00:00,0.0,0.0565,0.0556,0.119506825077766
2019-05-01 01:00:00,0.0,0.053,0.0529,0.119506825077766
2019-05-01 02:00:00,0.0,0.0479,0.0506,0.119506825077766
2019-05-01 03:00:00,0.0,0.0416,0.0477,0.119506825077766
2019-05-01 04:00:00,0.0,0.0358,0.0443,0.119506825077766
2019-05-01 05:00:00,0.014,0.0305,0.0394,0.119506825077766
2019-05-01 06:00:00,0.07200000000000001,0.0247,0.0294,0.119506825077766
2019-05-01 07:00:00,0.17,0.0231,0.0241,0.119506825077766
2019-05-01 08:00:00,0.281,0.0246,0.0225,0.119506825077766
2019-05-01 09:00:00,0.366,0.0274,0.019,0.119506825077766
2019-05-01 10:00:00,0.417,0.0309,0.0187,0.119506825077766
2019-05-01 11:00:00,0.419,0.0331,0.0216,0.119506825077766
2019-05-01 12:00:00,0.38,0.0348,0.0268,0.119506825077766
2019-05-01 13:00:00,0.338,0.0357,0.0333,0.119506825077766
2019-05-01 14:00:00,0.281,0.0366,0.0397,0.119506825077766
2019-05-01 15:00:00,0.215,0.0388,0.0455,0.119506825077766
2019-05-01 16:00:00,0.14400000000000002,0.0445,0.0527,0.119506825077766
2019-05-01 17:00:00,0.079,0.0559,0.0613,0.119506825077766
2019-05-01 18:00:00,0.031,0.0711,0.0761,0.119506825077766
2019-05-01 19:00:00,0.002,0.0945,0.1047,0.119506825077766
2019-05-01 20:00:00,0.0,0.1255,0.1321,0.119506825077766
2019-05-01 21:00:00,0.0,0.1653,0.1487,0.119506825077766
2019-05-01 22:00:00,0.0,0.1958,0.1545,0.119506825077766
2019-05-01 23:00:00,0.0,0.2138,0.1511,0.119506825077766
2019-05-02 00:00:00,0.0,0.2228,0.1476,0.18825987322443802
2019-05-02 01:00:00,0.0,0.2266,0.1453,0.18825987322443802
2019-05-02 02:00:00,0.0,0.2299,0.1476,0.18825987322443802
2019-05-02 03:00:00,0.0,0.2397,0.1509,0.18825987322443802
2019-05-02 04:00:00,0.0,0.2363,0.1484,0.18825987322443802
2019-05-02 05:00:00,0.024,0.2269,0.1375,0.18825987322443802
2019-05-02 06:00:00,0.101,0.2261,0.1226,0.18825987322443802
2019-05-02 07:00:00,0.234,0.2351,0.1326,0.18825987322443802
2019-05-02 08:00:00,0.3720000000000001,0.2439,0.1409,0.18825987322443802
2019-05-02 09:00:00,0.469,0.2477,0.1445,0.18825987322443802
2019-05-02 10:00:00,0.53,0.2476,0.1451,0.18825987322443802
2019-05-02 11:00:00,0.544,0.248,0.1509,0.18825987322443802
2019-05-02 12:00:00,0.526,0.2399,0.1615,0.18825987322443802
2019-05-02 13:00:00,0.474,0.2304,0.1726,0.18825987322443802
2019-05-02 14:00:00,0.401,0.2226,0.1797,0.18825987322443802
2019-05-02 15:00:00,0.316,0.209,0.1838,0.18825987322443802
2019-05-02 16:00:00,0.217,0.1919,0.1859,0.18825987322443802
2019-05-02 17:00:00,0.121,0.1704,0.185,0.18825987322443802
2019-05-02 18:00:00,0.048,0.1511,0.18600000000000005,0.18825987322443802
2019-05-02 19:00:00,0.005,0.1399,0.1867,0.18825987322443802
2019-05-02 20:00:00,0.0,0.1286,0.1822,0.18825987322443802
2019-05-02 21:00:00,0.0,0.1209,0.1624,0.18825987322443802
2019-05-02 22:00:00,0.0,0.1166,0.1424,0.18825987322443802
2019-05-02 23:00:00,0.0,0.1112,0.1315,0.18825987322443802
2019-05-03 00:00:00,0.0,0.1073,0.1272,0.22650694168540805
2019-05-03 01:00:00,0.0,0.1049,0.1251,0.22650694168540805
2019-05-03 02:00:00,0.0,0.1032,0.1205,0.22650694168540805
2019-05-03 03:00:00,0.0,0.0884,0.1122,0.22650694168540805
2019-05-03 04:00:00,0.0,0.0667,0.1067,0.22650694168540805
2019-05-03 05:00:00,0.021,0.0526,0.1077,0.22650694168540805
2019-05-03 06:00:00,0.08199999999999999,0.0463,0.1166,0.22650694168540805
2019-05-03 07:00:00,0.17,0.0461,0.142,0.22650694168540805
2019-05-03 08:00:00,0.277,0.0564,0.1705,0.22650694168540805
2019-05-03 09:00:00,0.378,0.0622,0.1947,0.22650694168540805
2019-05-03 10:00:00,0.451,0.0627,0.2154,0.22650694168540805
2019-05-03 11:00:00,0.484,0.0689,0.2399,0.22650694168540805
2019-05-03 12:00:00,0.487,0.0889,0.2656,0.22650694168540805
2019-05-03 13:00:00,0.45,0.1218,0.2892,0.22650694168540805
2019-05-03 14:00:00,0.383,0.1547,0.3074,0.22650694168540805
2019-05-03 15:00:00,0.287,0.1757,0.3167,0.22650694168540805
2019-05-03 16:00:00,0.188,0.1858,0.316,0.22650694168540805
2019-05-03 17:00:00,0.111,0.1872,0.3084,0.22650694168540805
2019-05-03 18:00:00,0.045,0.1989,0.2773,0.22650694168540805
2019-05-03 19:00:00,0.004,0.2479,0.2578,0.22650694168540805
2019-05-03 20:00:00,0.0,0.2894,0.2582,0.22650694168540805
2019-05-03 21:00:00,0.0,0.3016,0.2565,0.22650694168540805
2019-05-03 22:00:00,0.0,0.3165,0.2632,0.22650694168540805
2019-05-03 23:00:00,0.0,0.3452,0.2683,0.22650694168540805
2019-05-04 00:00:00,0.0,0.3878,0.2729,0.23610229471938304
2019-05-04 01:00:00,0.0,0.4329,0.28800000000000003,0.23610229471938304
2019-05-04 02:00:00,0.0,0.4602,0.303,0.23610229471938304
2019-05-04 03:00:00,0.0,0.4826,0.321,0.23610229471938304
2019-05-04 04:00:00,0.0,0.5219,0.3344,0.23610229471938304
2019-05-04 05:00:00,0.04,0.5596,0.3299,0.23610229471938304
2019-05-04 06:00:00,0.14400000000000002,0.5973,0.3464,0.23610229471938304
2019-05-04 07:00:00,0.272,0.6444,0.4502,0.23610229471938304
2019-05-04 08:00:00,0.39,0.6464,0.4647,0.23610229471938304
2019-05-04 09:00:00,0.473,0.6345,0.4467,0.23610229471938304
2019-05-04 10:00:00,0.517,0.6216,0.4161,0.23610229471938304
2019-05-04 11:00:00,0.532,0.6199,0.3869,0.23610229471938304
2019-05-04 12:00:00,0.527,0.6194,0.3618,0.23610229471938304
2019-05-04 13:00:00,0.493,0.6208,0.343,0.23610229471938304
2019-05-04 14:00:00,0.44,0.624,0.3326,0.23610229471938304
2019-05-04 15:00:00,0.362,0.6255,0.3299,0.23610229471938304
2019-05-04 16:00:00,0.26,0.6217,0.3211,0.23610229471938304
2019-05-04 17:00:00,0.157,0.6044,0.2918,0.23610229471938304
2019-05-04 18:00:00,0.066,0.5686,0.2401,0.23610229471938304
2019-05-04 19:00:00,0.008,0.539,0.2086,0.23610229471938304
2019-05-04 20:00:00,0.0,0.505,0.1914,0.23610229471938304
2019-05-04 21:00:00,0.0,0.4621,0.1746,0.23610229471938304
2019-05-04 22:00:00,0.0,0.4183,0.1644,0.23610229471938304
2019-05-04 23:00:00,0.0,0.3832,0.1619,0.23610229471938304
2019-05-05 00:00:00,0.0,0.3593,0.1635,0.274614891513727
2019-05-05 01:00:00,0.0,0.342,0.16699999999999998,0.274614891513727
2019-05-05 02:00:00,0.0,0.3272,0.1686,0.274614891513727
2019-05-05 03:00:00,0.0,0.3133,0.1642,0.274614891513727
2019-05-05 04:00:00,0.0,0.3074,0.1603,0.274614891513727
2019-05-05 05:00:00,0.045,0.2931,0.155,0.274614891513727
2019-05-05 06:00:00,0.153,0.2778,0.1435,0.274614891513727
2019-05-05 07:00:00,0.293,0.2761,0.1757,0.274614891513727
2019-05-05 08:00:00,0.417,0.2673,0.2032,0.274614891513727
2019-05-05 09:00:00,0.496,0.2554,0.2169,0.274614891513727
2019-05-05 10:00:00,0.546,0.2402,0.2255,0.274614891513727
2019-05-05 11:00:00,0.5760000000000001,0.2263,0.2325,0.274614891513727
2019-05-05 12:00:00,0.5720000000000001,0.2138,0.2382,0.274614891513727
2019-05-05 13:00:00,0.537,0.1981,0.2477,0.274614891513727
2019-05-05 14:00:00,0.463,0.1818,0.2604,0.274614891513727
2019-05-05 15:00:00,0.368,0.1636,0.2738,0.274614891513727
2019-05-05 16:00:00,0.259,0.1426,0.2807,0.274614891513727
2019-05-05 17:00:00,0.149,0.1232,0.2745,0.274614891513727
2019-05-05 18:00:00,0.061,0.1052,0.2452,0.274614891513727
2019-05-05 19:00:00,0.006999999999999999,0.1018,0.2354,0.274614891513727
2019-05-05 20:00:00,0.0,0.115,0.2401,0.274614891513727
2019-05-05 21:00:00,0.0,0.1453,0.24,0.274614891513727
2019-05-05 22:00:00,0.0,0.1855,0.2268,0.274614891513727
