LT,PHOT,WTOF,WTON,HROR
2019-03-08 12:00:00,0.256,0,0.8595,0
2019-03-08 13:00:00,0.128,0,0.8778,0
2019-03-08 14:00:00,0.046,0,0.8954,0
2019-03-08 15:00:00,0.003,0,0.9251,0
2019-03-08 16:00:00,0.0,0,0.9451,0
2019-03-08 17:00:00,0.0,0,0.961,0
2019-03-08 18:00:00,0.0,0,0.9635,0
2019-03-08 19:00:00,0.0,0,0.9582,0
2019-03-08 20:00:00,0.0,0,0.9498,0
2019-03-08 21:00:00,0.0,0,0.9391,0
2019-03-08 22:00:00,0.0,0,0.9219,0
2019-03-08 23:00:00,0.0,0,0.9035,0
2019-03-09 00:00:00,0.0,0,0.8844,0
2019-03-09 01:00:00,0.0,0,0.855,0
2019-03-09 02:00:00,0.0,0,0.8101,0
2019-03-09 03:00:00,0.0,0,0.7368,0
2019-03-09 04:00:00,0.0,0,0.6381,0
2019-03-09 05:00:00,0.031,0,0.5612,0
2019-03-09 06:00:00,0.122,0,0.5227,0
2019-03-09 07:00:00,0.262,0,0.5516,0
2019-03-09 08:00:00,0.416,0,0.5949,0
2019-03-09 09:00:00,0.439,0,0.6288,0
2019-03-09 10:00:00,0.396,0,0.6516,0
2019-03-09 11:00:00,0.328,0,0.6569,0
2019-03-09 12:00:00,0.204,0,0.6266,0
2019-03-09 13:00:00,0.096,0,0.595,0
2019-03-09 14:00:00,0.034,0,0.6113,0
2019-03-09 15:00:00,0.002,0,0.6472,0
2019-03-09 16:00:00,0.0,0,0.6928,0
2019-03-09 17:00:00,0.0,0,0.7377,0
2019-03-09 18:00:00,0.0,0,0.7697,0
2019-03-09 19:00:00,0.0,0,0.7636,0
2019-03-09 20:00:00,0.0,0,0.7455,0
2019-03-09 21:00:00,0.0,0,0.7157,0
2019-03-09 22:00:00,0.0,0,0.6754,0
2019-03-09 23:00:00,0.0,0,0.6407,0
2019-03-10 00:00:00,0.0,0,0.6174,0
2019-03-10 01:00:00,0.0,0,0.5879,0
2019-03-10 02:00:00,0.0,0,0.6066,0
2019-03-10 03:00:00,0.0,0,0.6749,0
2019-03-10 04:00:00,0.0,0,0.7236,0
2019-03-10 05:00:00,0.003,0,0.7346,0
2019-03-10 06:00:00,0.022,0,0.703,0
2019-03-10 07:00:00,0.057,0,0.6084,0
2019-03-10 08:00:00,0.095,0,0.4859,0
2019-03-10 09:00:00,0.132,0,0.3909,0
2019-03-10 10:00:00,0.173,0,0.3801,0
2019-03-10 11:00:00,0.182,0,0.3966,0
2019-03-10 12:00:00,0.17,0,0.417,0
2019-03-10 13:00:00,0.129,0,0.4296,0
2019-03-10 14:00:00,0.071,0,0.4075,0
2019-03-10 15:00:00,0.014,0,0.4006,0
2019-03-10 16:00:00,0.0,0,0.4502,0
2019-03-10 17:00:00,0.0,0,0.4309,0
2019-03-10 18:00:00,0.0,0,0.3276,0
2019-03-10 19:00:00,0.0,0,0.2388,0
2019-03-10 20:00:00,0.0,0,0.1896,0
2019-03-10 21:00:00,0.0,0,0.1503,0
2019-03-10 22:00:00,0.0,0,0.1318,0
2019-03-10 23:00:00,0.0,0,0.1337,0
2019-03-11 00:00:00,0.0,0,0.1549,0
2019-03-11 01:00:00,0.0,0,0.1942,0
2019-03-11 02:00:00,0.0,0,0.25,0
2019-03-11 03:00:00,0.0,0,0.3246,0
2019-03-11 04:00:00,0.0,0,0.4012,0
2019-03-11 05:00:00,0.036000000000000004,0,0.4287,0
2019-03-11 06:00:00,0.154,0,0.4316,0
2019-03-11 07:00:00,0.277,0,0.5339,0
2019-03-11 08:00:00,0.339,0,0.5307,0
2019-03-11 09:00:00,0.34700000000000003,0,0.4854,0
2019-03-11 10:00:00,0.339,0,0.4616,0
2019-03-11 11:00:00,0.313,0,0.4642,0
2019-03-11 12:00:00,0.26,0,0.4741,0
2019-03-11 13:00:00,0.173,0,0.4727,0
2019-03-11 14:00:00,0.083,0,0.4302,0
2019-03-11 15:00:00,0.016,0,0.3454,0
2019-03-11 16:00:00,0.0,0,0.3217,0
2019-03-11 17:00:00,0.0,0,0.3021,0
2019-03-11 18:00:00,0.0,0,0.2954,0
2019-03-11 19:00:00,0.0,0,0.3007,0
2019-03-11 20:00:00,0.0,0,0.2823,0
2019-03-11 21:00:00,0.0,0,0.2698,0
2019-03-11 22:00:00,0.0,0,0.2436,0
2019-03-11 23:00:00,0.0,0,0.2451,0
2019-03-12 00:00:00,0.0,0,0.2675,0
2019-03-12 01:00:00,0.0,0,0.2919,0
2019-03-12 02:00:00,0.0,0,0.3334,0
2019-03-12 03:00:00,0.0,0,0.334,0
2019-03-12 04:00:00,0.0,0,0.3388,0
2019-03-12 05:00:00,0.037000000000000005,0,0.3427,0
2019-03-12 06:00:00,0.126,0,0.3665,0
2019-03-12 07:00:00,0.203,0,0.4457,0
2019-03-12 08:00:00,0.271,0,0.4432,0
2019-03-12 09:00:00,0.321,0,0.4314,0
2019-03-12 10:00:00,0.344,0,0.402,0
2019-03-12 11:00:00,0.308,0,0.373,0
2019-03-12 12:00:00,0.275,0,0.3572,0
2019-03-12 13:00:00,0.221,0,0.3337,0
2019-03-12 14:00:00,0.131,0,0.2615,0
2019-03-12 15:00:00,0.04,0,0.1677,0
2019-03-12 16:00:00,0.0,0,0.1172,0
2019-03-12 17:00:00,0.0,0,0.0812,0
2019-03-12 18:00:00,0.0,0,0.0598,0
2019-03-12 19:00:00,0.0,0,0.0666,0
2019-03-12 20:00:00,0.0,0,0.0972,0
2019-03-12 21:00:00,0.0,0,0.1231,0
2019-03-12 22:00:00,0.0,0,0.1479,0
2019-03-12 23:00:00,0.0,0,0.1702,0
2019-03-13 00:00:00,0.0,0,0.1922,0
2019-03-13 01:00:00,0.0,0,0.2204,0
2019-03-13 02:00:00,0.0,0,0.2671,0
2019-03-13 03:00:00,0.0,0,0.3176,0
2019-03-13 04:00:00,0.0,0,0.3594,0
2019-03-13 05:00:00,0.039,0,0.4178,0
2019-03-13 06:00:00,0.13,0,0.4267,0
2019-03-13 07:00:00,0.204,0,0.4567,0
2019-03-13 08:00:00,0.246,0,0.536,0
2019-03-13 09:00:00,0.28,0,0.5599,0
2019-03-13 10:00:00,0.276,0,0.5179,0
2019-03-13 11:00:00,0.233,0,0.4726,0
2019-03-13 12:00:00,0.161,0,0.4022,0
2019-03-13 13:00:00,0.087,0,0.3022,0
2019-03-13 14:00:00,0.038,0,0.234,0
2019-03-13 15:00:00,0.009000000000000001,0,0.2325,0
2019-03-13 16:00:00,0.0,0,0.2716,0
2019-03-13 17:00:00,0.0,0,0.3247,0
2019-03-13 18:00:00,0.0,0,0.342,0
2019-03-13 19:00:00,0.0,0,0.322,0
2019-03-13 20:00:00,0.0,0,0.331,0
2019-03-13 21:00:00,0.0,0,0.3385,0
2019-03-13 22:00:00,0.0,0,0.3127,0
2019-03-13 23:00:00,0.0,0,0.3013,0
2019-03-14 00:00:00,0.0,0,0.3046,0
2019-03-14 01:00:00,0.0,0,0.3397,0
2019-03-14 02:00:00,0.0,0,0.3672,0
2019-03-14 03:00:00,0.0,0,0.3672,0
2019-03-14 04:00:00,0.0,0,0.4196,0
2019-03-14 05:00:00,0.024,0,0.4028,0
2019-03-14 06:00:00,0.103,0,0.3929,0
2019-03-14 07:00:00,0.22,0,0.4637,0
2019-03-14 08:00:00,0.301,0,0.5255,0
2019-03-14 09:00:00,0.324,0,0.5618,0
2019-03-14 10:00:00,0.299,0,0.5311,0
2019-03-14 11:00:00,0.242,0,0.4678,0
2019-03-14 12:00:00,0.16699999999999998,0,0.4247,0
2019-03-14 13:00:00,0.098,0,0.4142,0
2019-03-14 14:00:00,0.048,0,0.4133,0
2019-03-14 15:00:00,0.012,0,0.395,0
2019-03-14 16:00:00,0.0,0,0.3746,0
2019-03-14 17:00:00,0.0,0,0.3202,0
2019-03-14 18:00:00,0.0,0,0.31,0
2019-03-14 19:00:00,0.0,0,0.3414,0
2019-03-14 20:00:00,0.0,0,0.3312,0
2019-03-14 21:00:00,0.0,0,0.2952,0
2019-03-14 22:00:00,0.0,0,0.2972,0
2019-03-14 23:00:00,0.0,0,0.2953,0
2019-03-15 00:00:00,0.0,0,0.2731,0
2019-03-15 01:00:00,0.0,0,0.2742,0
2019-03-15 02:00:00,0.0,0,0.2746,0
2019-03-15 03:00:00,0.0,0,0.261,0
2019-03-15 04:00:00,0.0,0,0.2416,0
2019-03-15 05:00:00,0.032,0,0.2236,0
2019-03-15 06:00:00,0.125,0,0.192,0
2019-03-15 07:00:00,0.273,0,0.1959,0
2019-03-15 08:00:00,0.34700000000000003,0,0.2034,0
2019-03-15 09:00:00,0.34700000000000003,0,0.2235,0
2019-03-15 10:00:00,0.301,0,0.2451,0
2019-03-15 11:00:00,0.217,0,0.2563,0
2019-03-15 12:00:00,0.129,0,0.255,0
2019-03-15 13:00:00,0.07400000000000001,0,0.2212,0
2019-03-15 14:00:00,0.042,0,0.2205,0
2019-03-15 15:00:00,0.012,0,0.2763,0
2019-03-15 16:00:00,0.0,0,0.3575,0
2019-03-15 17:00:00,0.0,0,0.3761,0
2019-03-15 18:00:00,0.0,0,0.3441,0
2019-03-15 19:00:00,0.0,0,0.305,0
2019-03-15 20:00:00,0.0,0,0.2794,0
2019-03-15 21:00:00,0.0,0,0.277,0
2019-03-15 22:00:00,0.0,0,0.3257,0
2019-03-15 23:00:00,0.0,0,0.3421,0
2019-03-16 00:00:00,0.0,0,0.2787,0
2019-03-16 01:00:00,0.0,0,0.2147,0
2019-03-16 02:00:00,0.0,0,0.1564,0
2019-03-16 03:00:00,0.0,0,0.0908,0
2019-03-16 04:00:00,0.0,0,0.0623,0
2019-03-16 05:00:00,0.008,0,0.1064,0
2019-03-16 06:00:00,0.038,0,0.2256,0
2019-03-16 07:00:00,0.071,0,0.3745,0
2019-03-16 08:00:00,0.08800000000000001,0,0.5243,0
2019-03-16 09:00:00,0.118,0,0.618,0
2019-03-16 10:00:00,0.14800000000000002,0,0.6264,0
2019-03-16 11:00:00,0.142,0,0.5971,0
2019-03-16 12:00:00,0.128,0,0.5767,0
2019-03-16 13:00:00,0.114,0,0.5561,0
2019-03-16 14:00:00,0.07200000000000001,0,0.4603,0
2019-03-16 15:00:00,0.026,0,0.3316,0
2019-03-16 16:00:00,0.0,0,0.2944,0
2019-03-16 17:00:00,0.0,0,0.2571,0
2019-03-16 18:00:00,0.0,0,0.2156,0
2019-03-16 19:00:00,0.0,0,0.17600000000000002,0
2019-03-16 20:00:00,0.0,0,0.1483,0
2019-03-16 21:00:00,0.0,0,0.131,0
2019-03-16 22:00:00,0.0,0,0.1236,0
2019-03-16 23:00:00,0.0,0,0.1326,0
2019-03-17 00:00:00,0.0,0,0.1457,0
2019-03-17 01:00:00,0.0,0,0.1668,0
2019-03-17 02:00:00,0.0,0,0.1937,0
2019-03-17 03:00:00,0.0,0,0.2225,0
2019-03-17 04:00:00,0.0,0,0.2681,0
2019-03-17 05:00:00,0.015,0,0.343,0
2019-03-17 06:00:00,0.052000000000000005,0,0.3757,0
2019-03-17 07:00:00,0.097,0,0.4508,0
2019-03-17 08:00:00,0.13699999999999998,0,0.4668,0
2019-03-17 09:00:00,0.162,0,0.425,0
2019-03-17 10:00:00,0.168,0,0.4009,0
2019-03-17 11:00:00,0.165,0,0.447,0
2019-03-17 12:00:00,0.149,0,0.4815,0
2019-03-17 13:00:00,0.114,0,0.4963,0
2019-03-17 14:00:00,0.067,0,0.5216,0
2019-03-17 15:00:00,0.023,0,0.5987,0
2019-03-17 16:00:00,0.0,0,0.6268,0
2019-03-17 17:00:00,0.0,0,0.5439,0
2019-03-17 18:00:00,0.0,0,0.4333,0
2019-03-17 19:00:00,0.0,0,0.3454,0
2019-03-17 20:00:00,0.0,0,0.3161,0
2019-03-17 21:00:00,0.0,0,0.2762,0
2019-03-17 22:00:00,0.0,0,0.2217,0
2019-03-17 23:00:00,0.0,0,0.2172,0
2019-03-18 00:00:00,0.0,0,0.2718,0
2019-03-18 01:00:00,0.0,0,0.2266,0
2019-03-18 02:00:00,0.0,0,0.2347,0
2019-03-18 03:00:00,0.0,0,0.2439,0
2019-03-18 04:00:00,0.0,0,0.264,0
2019-03-18 05:00:00,0.01,0,0.3006,0
2019-03-18 06:00:00,0.033,0,0.3535,0
2019-03-18 07:00:00,0.08,0,0.4172,0
2019-03-18 08:00:00,0.175,0,0.5874,0
2019-03-18 09:00:00,0.275,0,0.6936,0
2019-03-18 10:00:00,0.353,0,0.7563,0
2019-03-18 11:00:00,0.403,0,0.7881,0
2019-03-18 12:00:00,0.413,0,0.8027,0
2019-03-18 13:00:00,0.316,0,0.7901,0
2019-03-18 14:00:00,0.153,0,0.7375,0
2019-03-18 15:00:00,0.043,0,0.7199,0
2019-03-18 16:00:00,0.0,0,0.7321,0
2019-03-18 17:00:00,0.0,0,0.7532,0
2019-03-18 18:00:00,0.0,0,0.7169,0
2019-03-18 19:00:00,0.0,0,0.6918,0
2019-03-18 20:00:00,0.0,0,0.6692,0
2019-03-18 21:00:00,0.0,0,0.6134,0
2019-03-18 22:00:00,0.0,0,0.5268,0
2019-03-18 23:00:00,0.0,0,0.4649,0
2019-03-19 00:00:00,0.0,0,0.4035,0
2019-03-19 01:00:00,0.0,0,0.3437,0
2019-03-19 02:00:00,0.0,0,0.309,0
2019-03-19 03:00:00,0.0,0,0.2896,0
2019-03-19 04:00:00,0.0,0,0.3138,0
2019-03-19 05:00:00,0.023,0,0.295,0
2019-03-19 06:00:00,0.067,0,0.297,0
2019-03-19 07:00:00,0.131,0,0.3935,0
2019-03-19 08:00:00,0.229,0,0.4244,0
2019-03-19 09:00:00,0.322,0,0.4362,0
2019-03-19 10:00:00,0.36,0,0.4397,0
2019-03-19 11:00:00,0.338,0,0.4418,0
2019-03-19 12:00:00,0.294,0,0.4454,0
2019-03-19 13:00:00,0.22,0,0.4424,0
2019-03-19 14:00:00,0.125,0,0.4037,0
2019-03-19 15:00:00,0.044,0,0.3136,0
2019-03-19 16:00:00,0.0,0,0.2787,0
2019-03-19 17:00:00,0.0,0,0.2625,0
2019-03-19 18:00:00,0.0,0,0.2357,0
2019-03-19 19:00:00,0.0,0,0.2093,0
2019-03-19 20:00:00,0.0,0,0.1875,0
2019-03-19 21:00:00,0.0,0,0.1807,0
2019-03-19 22:00:00,0.0,0,0.1789,0
2019-03-19 23:00:00,0.0,0,0.188,0
2019-03-20 00:00:00,0.0,0,0.2028,0
2019-03-20 01:00:00,0.0,0,0.2185,0
2019-03-20 02:00:00,0.0,0,0.2335,0
2019-03-20 03:00:00,0.0,0,0.2539,0
2019-03-20 04:00:00,0.002,0,0.2591,0
2019-03-20 05:00:00,0.062,0,0.1972,0
2019-03-20 06:00:00,0.193,0,0.1622,0
2019-03-20 07:00:00,0.381,0,0.2014,0
2019-03-20 08:00:00,0.491,0,0.2676,0
2019-03-20 09:00:00,0.4970000000000001,0,0.3427,0
2019-03-20 10:00:00,0.484,0,0.4288,0
2019-03-20 11:00:00,0.481,0,0.5144,0
2019-03-20 12:00:00,0.42,0,0.5749,0
2019-03-20 13:00:00,0.303,0,0.6051,0
2019-03-20 14:00:00,0.181,0,0.58,0
2019-03-20 15:00:00,0.064,0,0.6182,0
2019-03-20 16:00:00,0.0,0,0.6907,0
2019-03-20 17:00:00,0.0,0,0.7476,0
2019-03-20 18:00:00,0.0,0,0.6901,0
2019-03-20 19:00:00,0.0,0,0.5977,0
2019-03-20 20:00:00,0.0,0,0.499,0
2019-03-20 21:00:00,0.0,0,0.3945,0
2019-03-20 22:00:00,0.0,0,0.2768,0
2019-03-20 23:00:00,0.0,0,0.2111,0
2019-03-21 00:00:00,0.0,0,0.1658,0
2019-03-21 01:00:00,0.0,0,0.1381,0
2019-03-21 02:00:00,0.0,0,0.1288,0
2019-03-21 03:00:00,0.0,0,0.1368,0
2019-03-21 04:00:00,0.0,0,0.1583,0
2019-03-21 05:00:00,0.012,0,0.1739,0
2019-03-21 06:00:00,0.039,0,0.2031,0
2019-03-21 07:00:00,0.07200000000000001,0,0.2525,0
2019-03-21 08:00:00,0.111,0,0.3004,0
2019-03-21 09:00:00,0.166,0,0.3647,0
2019-03-21 10:00:00,0.274,0,0.4328,0
2019-03-21 11:00:00,0.304,0,0.5133,0
2019-03-21 12:00:00,0.239,0,0.5539,0
2019-03-21 13:00:00,0.146,0,0.6133,0
2019-03-21 14:00:00,0.063,0,0.6675,0
2019-03-21 15:00:00,0.011,0,0.6872,0
2019-03-21 16:00:00,0.0,0,0.6825,0
2019-03-21 17:00:00,0.0,0,0.6947,0
2019-03-21 18:00:00,0.0,0,0.7008,0
2019-03-21 19:00:00,0.0,0,0.6854,0
2019-03-21 20:00:00,0.0,0,0.6678,0
2019-03-21 21:00:00,0.0,0,0.6121,0
2019-03-21 22:00:00,0.0,0,0.6069,0
2019-03-21 23:00:00,0.0,0,0.5698,0
2019-03-22 00:00:00,0.0,0,0.48,0
2019-03-22 01:00:00,0.0,0,0.3755,0
2019-03-22 02:00:00,0.0,0,0.3796,0
2019-03-22 03:00:00,0.0,0,0.3927,0
2019-03-22 04:00:00,0.001,0,0.3831,0
2019-03-22 05:00:00,0.08,0,0.2771,0
2019-03-22 06:00:00,0.289,0,0.2035,0
2019-03-22 07:00:00,0.484,0,0.2396,0
2019-03-22 08:00:00,0.599,0,0.2422,0
2019-03-22 09:00:00,0.6579999999999999,0,0.2438,0
2019-03-22 10:00:00,0.684,0,0.2681,0
2019-03-22 11:00:00,0.664,0,0.2958,0
2019-03-22 12:00:00,0.5870000000000001,0,0.2988,0
2019-03-22 13:00:00,0.464,0,0.28,0
2019-03-22 14:00:00,0.302,0,0.2118,0
2019-03-22 15:00:00,0.13,0,0.1344,0
2019-03-22 16:00:00,0.005,0,0.1276,0
2019-03-22 17:00:00,0.0,0,0.1138,0
2019-03-22 18:00:00,0.0,0,0.0771,0
2019-03-22 19:00:00,0.0,0,0.0393,0
2019-03-22 20:00:00,0.0,0,0.0183,0
2019-03-22 21:00:00,0.0,0,0.0141,0
2019-03-22 22:00:00,0.0,0,0.0276,0
2019-03-22 23:00:00,0.0,0,0.0866,0
2019-03-23 00:00:00,0.0,0,0.1866,0
2019-03-23 01:00:00,0.0,0,0.2813,0
2019-03-23 02:00:00,0.0,0,0.3309,0
2019-03-23 03:00:00,0.0,0,0.3476,0
2019-03-23 04:00:00,0.013,0,0.3511,0
2019-03-23 05:00:00,0.142,0,0.2974,0
2019-03-23 06:00:00,0.314,0,0.2421,0
2019-03-23 07:00:00,0.459,0,0.3074,0
2019-03-23 08:00:00,0.54,0,0.4346,0
2019-03-23 09:00:00,0.5529999999999999,0,0.4481,0
2019-03-23 10:00:00,0.547,0,0.4735,0
2019-03-23 11:00:00,0.522,0,0.4947,0
2019-03-23 12:00:00,0.443,0,0.4928,0
2019-03-23 13:00:00,0.28800000000000003,0,0.4208,0
2019-03-23 14:00:00,0.152,0,0.3987,0
2019-03-23 15:00:00,0.055,0,0.4235,0
2019-03-23 16:00:00,0.001,0,0.4284,0
2019-03-23 17:00:00,0.0,0,0.3808,0
2019-03-23 18:00:00,0.0,0,0.3591,0
2019-03-23 19:00:00,0.0,0,0.3443,0
2019-03-23 20:00:00,0.0,0,0.3427,0
2019-03-23 21:00:00,0.0,0,0.3406,0
2019-03-23 22:00:00,0.0,0,0.3346,0
2019-03-23 23:00:00,0.0,0,0.3375,0
2019-03-24 00:00:00,0.0,0,0.3629,0
2019-03-24 01:00:00,0.0,0,0.3939,0
2019-03-24 02:00:00,0.0,0,0.3937,0
2019-03-24 03:00:00,0.0,0,0.3767,0
2019-03-24 04:00:00,0.002,0,0.3296,0
2019-03-24 05:00:00,0.048,0,0.2941,0
2019-03-24 06:00:00,0.131,0,0.3047,0
2019-03-24 07:00:00,0.337,0,0.2884,0
2019-03-24 08:00:00,0.55,0,0.2322,0
2019-03-24 09:00:00,0.624,0,0.2011,0
2019-03-24 10:00:00,0.598,0,0.219,0
2019-03-24 11:00:00,0.502,0,0.2489,0
2019-03-24 12:00:00,0.353,0,0.2619,0
2019-03-24 13:00:00,0.208,0,0.2479,0
2019-03-24 14:00:00,0.106,0,0.2168,0
2019-03-24 15:00:00,0.04,0,0.1855,0
2019-03-24 16:00:00,0.001,0,0.2178,0
2019-03-24 17:00:00,0.0,0,0.2575,0
2019-03-24 18:00:00,0.0,0,0.2539,0
2019-03-24 19:00:00,0.0,0,0.233,0
2019-03-24 20:00:00,0.0,0,0.2206,0
2019-03-24 21:00:00,0.0,0,0.203,0
2019-03-24 22:00:00,0.0,0,0.1831,0
2019-03-24 23:00:00,0.0,0,0.1802,0
2019-03-25 00:00:00,0.0,0,0.1857,0
2019-03-25 01:00:00,0.0,0,0.1921,0
2019-03-25 02:00:00,0.0,0,0.1871,0
2019-03-25 03:00:00,0.0,0,0.1676,0
2019-03-25 04:00:00,0.001,0,0.1465,0
2019-03-25 05:00:00,0.022,0,0.1166,0
2019-03-25 06:00:00,0.07400000000000001,0,0.1072,0
2019-03-25 07:00:00,0.17600000000000002,0,0.1018,0
2019-03-25 08:00:00,0.302,0,0.0984,0
2019-03-25 09:00:00,0.344,0,0.1027,0
2019-03-25 10:00:00,0.295,0,0.1139,0
2019-03-25 11:00:00,0.23,0,0.1241,0
2019-03-25 12:00:00,0.172,0,0.1361,0
2019-03-25 13:00:00,0.125,0,0.1532,0
2019-03-25 14:00:00,0.073,0,0.1676,0
2019-03-25 15:00:00,0.029,0,0.1901,0
2019-03-25 16:00:00,0.001,0,0.2562,0
2019-03-25 17:00:00,0.0,0,0.3223,0
2019-03-25 18:00:00,0.0,0,0.3473,0
2019-03-25 19:00:00,0.0,0,0.3467,0
2019-03-25 20:00:00,0.0,0,0.3307,0
2019-03-25 21:00:00,0.0,0,0.2947,0
2019-03-25 22:00:00,0.0,0,0.2497,0
2019-03-25 23:00:00,0.0,0,0.223,0
2019-03-26 00:00:00,0.0,0,0.1901,0
2019-03-26 01:00:00,0.0,0,0.1844,0
2019-03-26 02:00:00,0.0,0,0.2142,0
2019-03-26 03:00:00,0.0,0,0.2744,0
2019-03-26 04:00:00,0.003,0,0.3511,0
2019-03-26 05:00:00,0.053,0,0.3791,0
2019-03-26 06:00:00,0.14,0,0.3589,0
2019-03-26 07:00:00,0.21,0,0.4502,0
2019-03-26 08:00:00,0.24,0,0.5027,0
2019-03-26 09:00:00,0.21600000000000005,0,0.3772,0
2019-03-26 10:00:00,0.18600000000000005,0,0.3084,0
2019-03-26 11:00:00,0.158,0,0.4019,0
2019-03-26 12:00:00,0.131,0,0.4933,0
2019-03-26 13:00:00,0.106,0,0.5531,0
2019-03-26 14:00:00,0.076,0,0.5783,0
2019-03-26 15:00:00,0.037000000000000005,0,0.5278,0
2019-03-26 16:00:00,0.003,0,0.5099,0
2019-03-26 17:00:00,0.0,0,0.4726,0
2019-03-26 18:00:00,0.0,0,0.4055,0
2019-03-26 19:00:00,0.0,0,0.3719,0
2019-03-26 20:00:00,0.0,0,0.3296,0
2019-03-26 21:00:00,0.0,0,0.2766,0
2019-03-26 22:00:00,0.0,0,0.2298,0
2019-03-26 23:00:00,0.0,0,0.1913,0
2019-03-27 00:00:00,0.0,0,0.1682,0
2019-03-27 01:00:00,0.0,0,0.1484,0
2019-03-27 02:00:00,0.0,0,0.1314,0
2019-03-27 03:00:00,0.0,0,0.1355,0
2019-03-27 04:00:00,0.015,0,0.1259,0
2019-03-27 05:00:00,0.107,0,0.1123,0
2019-03-27 06:00:00,0.235,0,0.0989,0
2019-03-27 07:00:00,0.343,0,0.1173,0
2019-03-27 08:00:00,0.383,0,0.1235,0
2019-03-27 09:00:00,0.361,0,0.1399,0
2019-03-27 10:00:00,0.305,0,0.1658,0
2019-03-27 11:00:00,0.235,0,0.1887,0
2019-03-27 12:00:00,0.188,0,0.1937,0
2019-03-27 13:00:00,0.146,0,0.1693,0
2019-03-27 14:00:00,0.09,0,0.1218,0
2019-03-27 15:00:00,0.036000000000000004,0,0.0889,0
2019-03-27 16:00:00,0.0,0,0.0907,0
2019-03-27 17:00:00,0.0,0,0.0751,0
2019-03-27 18:00:00,0.0,0,0.0541,0
2019-03-27 19:00:00,0.0,0,0.0324,0
2019-03-27 20:00:00,0.0,0,0.0199,0
2019-03-27 21:00:00,0.0,0,0.013,0
2019-03-27 22:00:00,0.0,0,0.009000000000000001,0
2019-03-27 23:00:00,0.0,0,0.0072,0
2019-03-28 00:00:00,0.0,0,0.0073,0
2019-03-28 01:00:00,0.0,0,0.0083,0
2019-03-28 02:00:00,0.0,0,0.0081,0
2019-03-28 03:00:00,0.0,0,0.0059,0
2019-03-28 04:00:00,0.008,0,0.0025,0
2019-03-28 05:00:00,0.075,0,0.0009,0
2019-03-28 06:00:00,0.191,0,0.0016,0
2019-03-28 07:00:00,0.321,0,0.0027,0
2019-03-28 08:00:00,0.451,0,0.0063,0
2019-03-28 09:00:00,0.544,0,0.0094,0
2019-03-28 10:00:00,0.57,0,0.0129,0
2019-03-28 11:00:00,0.5379999999999999,0,0.0238,0
2019-03-28 12:00:00,0.4970000000000001,0,0.0472,0
2019-03-28 13:00:00,0.406,0,0.0878,0
2019-03-28 14:00:00,0.266,0,0.1343,0
2019-03-28 15:00:00,0.113,0,0.175,0
2019-03-28 16:00:00,0.011,0,0.2391,0
2019-03-28 17:00:00,0.0,0,0.3009,0
2019-03-28 18:00:00,0.0,0,0.3326,0
2019-03-28 19:00:00,0.0,0,0.3338,0
2019-03-28 20:00:00,0.0,0,0.3224,0
2019-03-28 21:00:00,0.0,0,0.2857,0
2019-03-28 22:00:00,0.0,0,0.2827,0
2019-03-28 23:00:00,0.0,0,0.2976,0
2019-03-29 00:00:00,0.0,0,0.3137,0
2019-03-29 01:00:00,0.0,0,0.3325,0
2019-03-29 02:00:00,0.0,0,0.3403,0
2019-03-29 03:00:00,0.0,0,0.3495,0
2019-03-29 04:00:00,0.001,0,0.3551,0
2019-03-29 05:00:00,0.012,0,0.3552,0
2019-03-29 06:00:00,0.03,0,0.402,0
2019-03-29 07:00:00,0.06,0,0.4748,0
2019-03-29 08:00:00,0.117,0,0.5623,0
2019-03-29 09:00:00,0.271,0,0.6656,0
2019-03-29 10:00:00,0.455,0,0.7274,0
2019-03-29 11:00:00,0.519,0,0.7506,0
2019-03-29 12:00:00,0.501,0,0.7578,0
2019-03-29 13:00:00,0.388,0,0.7377,0
2019-03-29 14:00:00,0.241,0,0.6901,0
2019-03-29 15:00:00,0.102,0,0.6458,0
2019-03-29 16:00:00,0.008,0,0.6359,0
2019-03-29 17:00:00,0.0,0,0.6364,0
2019-03-29 18:00:00,0.0,0,0.6085,0
2019-03-29 19:00:00,0.0,0,0.594,0
2019-03-29 20:00:00,0.0,0,0.5514,0
2019-03-29 21:00:00,0.0,0,0.5108,0
2019-03-29 22:00:00,0.0,0,0.4693,0
2019-03-29 23:00:00,0.0,0,0.4371,0
2019-03-30 00:00:00,0.0,0,0.4051,0
2019-03-30 01:00:00,0.0,0,0.4137,0
2019-03-30 02:00:00,0.0,0,0.3853,0
2019-03-30 03:00:00,0.0,0,0.3542,0
2019-03-30 04:00:00,0.002,0,0.3068,0
2019-03-30 05:00:00,0.022,0,0.2771,0
2019-03-30 06:00:00,0.064,0,0.3004,0
2019-03-30 07:00:00,0.17800000000000002,0,0.3522,0
2019-03-30 08:00:00,0.417,0,0.4129,0
2019-03-30 09:00:00,0.6409999999999999,0,0.4707,0
2019-03-30 10:00:00,0.66,0,0.5222,0
2019-03-30 11:00:00,0.626,0,0.5669,0
2019-03-30 12:00:00,0.539,0,0.5866,0
2019-03-30 13:00:00,0.388,0,0.5624,0
2019-03-30 14:00:00,0.221,0,0.4639,0
2019-03-30 15:00:00,0.099,0,0.3383,0
2019-03-30 16:00:00,0.013,0,0.2906,0
