CapacityRatio,ShareFlex,ShareStorage,ShareWind,SharePV,rNTC,Cost_[E/MWh],Congestion_[h],PeakLoad_[MW],MaxCurtailment_[MW],MaxLoadShedding_[MW],Demand_[TWh],NetImports_[TWh],Curtailment_[TWh],Shedding_[TWh],LostLoad_[TWh],CF_gas,CF_nuc,CF_wat,CF_win,CF_sun
1.4968987948582884,0.1591589637940588,0.1805176621665462,0.2826187400084603,0.4973746645754064,0.1502072565932765,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.01914638156758964,0.025878357537929348,0.010752842839692573,0.002041841958234052,0.0002624149373295242
0.6164262998645541,0.4433836908680496,0.3014575942144745,0.021264166737198,0.453302656767237,0.0300985366942103,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.006409551122571534,0.03901119124341655,0.010752842839692573,0.009766117568119471,0.0006981197513655215
1.4382385810519525,0.9882533825176884,0.2501520842380003,0.0061211304524665,0.3396506537824824,0.6025529486956792,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.002901711938370324,2.7824856460946523,0.010752842839692573,0.010170062179100912,0.00039975293612137206
1.2903774940630202,0.3115951097031906,0.4865749311477756,0.443005244751316,0.4706989288346185,0.0221567830247839,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.009131356611514263,0.03182307500790362,0.010752842839692573,0.0015868988315307598,0.0003215987482349462
0.7747121069881383,0.5488056428888346,0.2760096198650484,0.0780521286035007,0.4675349572528104,0.4466488084521829,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.005168377963945304,0.0480197562102612,0.010752842839692573,0.006795981273994081,0.0005388751978692123
0.9304027921990858,0.981520807781352,0.4317433992017428,0.0140879214825775,0.4863485698781249,0.3751549938967862,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.002912741629034975,1.9835598454665584,0.010752842839692573,0.009766149123516896,0.0004315070815840026
1.6628453527817868,0.8473164074495759,0.2775249348543565,0.2823576397154009,0.2808826702349691,0.3401454080924091,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.0033240321985282093,0.15637666376671802,0.010752842839692573,0.0018738543342017417,0.0004180712292893746
0.5685803609149684,0.3885028920189021,0.4249312931128938,0.1055818946831909,0.4337779233502414,0.4535630984772699,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.007311857101251078,0.03568414289572576,0.010752842839692573,0.006815068149083283,0.0007906760586092483
0.5884704159873567,0.1482348469177736,0.4952310850245884,0.3870032019502367,0.2754610770065148,0.1602968745102949,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.02083193507709574,0.025518834459754693,0.010752842839692573,0.0032765146268258407,0.0012012818023224776
0.7727326307575452,0.5102681898208533,0.0995022473597646,0.2284288889427936,0.3409594064433154,0.6134698849818152,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.005562233718605833,0.04427809017100677,0.010752842839692573,0.003894095843273805,0.0007402918568023947
1.7074563083835206,0.1892033285792935,0.462849844816917,0.4669322625130288,0.4734770077528631,0.0955102957818418,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.015661270587977245,0.02692149564493869,0.010752842839692573,0.0011857441771702102,0.00024168393686691277
1.2767021848161078,0.7755527707005508,0.2989000511413685,0.131301200394817,0.3575682069655191,0.4831347697545434,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.0036404012896156628,0.0979832378981846,0.010752842839692573,0.004025660826599949,0.00042772422942559846
1.085108433042044,0.1209690296098425,0.330457518990539,0.1666572701204872,0.3970689581300326,0.0501828664281494,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.026912087318966074,0.024631976866537873,0.010752842839692573,0.003833071245011507,0.0004531421587925491
1.4931273586366292,0.1751568607230373,0.4456273420398275,0.2483531584120199,0.3871735361744735,0.154312951266931,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.01711802984006346,0.02642352925735026,0.010752842839692573,0.0022706500123155413,0.00033786794635557664
0.9636377517620632,0.2124890809505121,0.2774328972606794,0.334227328159957,0.2615757662031173,0.6060931480247628,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.013724986498521755,0.02778968813225095,0.010752842839692573,0.0025358866313719506,0.0007736998745018351
1.1409352283048713,0.024315300651097,0.1227556035197531,0.006964494228938,0.2371420713112413,0.4933282939353812,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.2193136849965395,0.022865896553434545,0.010752842839692573,0.010254574488305055,0.0007209329707886999
1.4269545796077048,0.4746307456309087,0.3645329187658054,0.4178361540232647,0.4436006937048673,0.1290355253572413,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.005983922900660159,0.04130204084892401,0.010752842839692573,0.0015304691242865073,0.0003085970815765153
1.757426367806427,0.9725220436920125,0.1295159710874398,0.2387530447021514,0.4926299210922142,0.3432232861614149,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.0029274356008768105,1.450981430086796,0.010752842839692573,0.0020555670084631186,0.00022569542133766377
1.0363748079290298,0.2227751968927983,0.3293882297129748,0.2996695453023307,0.2257664208342786,0.1694415674434661,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.013030549152670871,0.028182765401023508,0.010752842839692573,0.002607772176471986,0.0008333289855836776
0.9265543558622776,0.703465425756235,0.2878174255529087,0.0418293154776298,0.4792695860278055,0.3974172658045582,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.0040215129073237765,0.07283359121178093,0.010752842839692573,0.007896954713932347,0.00043968668661102157
0.7709632795561432,0.8796796501430327,0.2270372488448618,0.2610916555244103,0.4538192995386099,0.4826937361061559,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.0031915990764381347,0.21111423163550186,0.010752842839692573,0.0035687318480684843,0.0005578237894017695
1.4045971398218886,0.1796596098850865,0.1952446345897883,0.0740243809560329,0.4054928458528192,0.4843582477875902,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.016622391467544993,0.026581139728809152,0.010752842839692573,0.0053119323811347185,0.00034293104815707527
1.0775732292689366,0.9206031036342324,0.1263538286206919,0.0636976196705587,0.4756063439967107,0.1910740997722348,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.0030512250609871223,0.37242971180004564,0.010752842839692573,0.006457172341607797,0.0003810563114383058
1.7802977089952994,0.8364574679424599,0.0015023418070712,0.2651012377657203,0.4414877182557795,0.3193429579863203,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.003370672581488339,0.14376281662202461,0.010752842839692573,0.0018657868256817206,0.0002485847558367068
1.1168489010379663,0.0985490829811512,0.11483446201721,0.2580896705839993,0.2795946404027214,0.0854630981586162,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.0359660204080344,0.02398728759527,0.010752842839692573,0.0027595639112278267,0.0006248676049004001
1.498535802092592,0.2872735007368543,0.1136666153929644,0.3762517132923573,0.3538457615546755,0.3812557367376492,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.00992857649885676,0.030756211733347874,0.010752842839692573,0.0016057208981118886,0.00036831712787113957
0.6940332758249776,0.4137658061720443,0.4406554879431027,0.1698817752121645,0.2348570957288425,0.4813105222102626,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.006866713895356658,0.037143793967439644,0.010752842839692573,0.0049648196113616936,0.0011946917991126568
1.0861220928530877,0.1376843090025157,0.001918717695325,0.1432339655273424,0.4046941653922463,0.5213460815065252,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.022767751849279823,0.02518096364798239,0.010752842839692573,0.004219266065844244,0.0004442031167408877
0.8056613106681456,0.8017785748732053,0.1383134088390043,0.1135846376681739,0.3865103242042307,0.4895736039763474,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.003521134472939747,0.11323163504493955,0.010752842839692573,0.0056664165355692275,0.0006266066635598403
0.9430145313325592,0.4689756249384488,0.3819877366712884,0.136576714630788,0.2085705005695106,0.4951262134461703,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.006056788231929918,0.04086617726396873,0.010752842839692573,0.0047234995790725355,0.0009907877252450256
0.7919065702533126,0.2189511631946109,0.1588604936785337,0.2830672802639113,0.4344084018924371,0.4790181332484937,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.013278429186583543,0.028036296920582456,0.010752842839692573,0.003313207410080608,0.0005673185983759791
1.059539311803534,0.0884992641073106,0.1762467581238897,0.4460258076253126,0.2003810687564179,0.201233042389107,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.04166391986688453,0.02378266873128076,0.010752842839692573,0.0018637406108130143,0.000918098548664071
0.8346473937994585,0.9721357093860828,0.3152379755179597,0.1768331436981914,0.2317744210722055,0.5433151076063254,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.002928069761202256,1.4344464754069008,0.010752842839692573,0.004357844880946784,0.0010072982571381467
1.6814632323191168,0.1678001122934642,0.1958116873489868,0.0587696433597024,0.4727429617835625,0.3964933101171821,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.01799467443844475,0.02617000274095287,0.010752842839692573,0.005453038578407769,0.0002457975543177888
0.5017284269922986,0.6296209464522393,0.3703264772825286,0.2127794973017661,0.4448176809851532,0.5895395835873825,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.0045001487866484875,0.0583620618492349,0.010752842839692573,0.0052387516570654566,0.000873535301089783
1.2392898646295292,0.4812195990991997,0.2136020841856553,0.0590526213951987,0.3897853456118527,0.2537323518718669,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.0059012073059036526,0.041821745614508736,0.010752842839692573,0.006282960053096306,0.0004042497704458699
1.1895890768995767,0.9171968045585576,0.0219720999236599,0.1866410158764695,0.2452980100107858,0.5601374368892318,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.0030622547819004688,0.3501295183327232,0.010752842839692573,0.0033355200093358535,0.0006685801748459527
1.3105900080750446,0.5855053910691344,0.1533627097278752,0.2098065243568256,0.2712114108117605,0.4531968756127397,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.004841878885932949,0.05222229963318532,0.010752842839692573,0.0028585254016084776,0.0005491009543167887
0.9345597630794016,0.3176605610530916,0.352535283218797,0.2514771466398307,0.488743963413518,0.5108516905734396,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.008952095264831006,0.032100766225060993,0.010752842839692573,0.0032042886381183806,0.00042748829307037755
1.7494404024322,0.59276086381983,0.2323655666948635,0.3655663839258765,0.2812788192812712,0.6906970181729903,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.004782154196566265,0.05314175528100313,0.010752842839692573,0.0014402744270618814,0.0003968471858373609
1.5766047690507277,0.6196645229500732,0.3324937380698239,0.3532218002957423,0.2832273053816234,0.0903643297529167,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.004572990681991175,0.05685349575266925,0.010752842839692573,0.001622797470976198,0.0004372600862271791
1.2619552489500794,0.2996089372602102,0.4080795684231721,0.2251545715618894,0.3243315235591827,0.6357079798243379,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.009507583206722946,0.031288209183116034,0.010752842839692573,0.002789474389893871,0.0004769842336008777
1.4974006447818744,0.7105590516502261,0.0377401973158344,0.491059416081484,0.3470658189978195,0.5069749287240615,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.00398039917499552,0.07463653906557305,0.010752842839692573,0.001274191045097627,0.0003757870198002834
1.3221101305399023,0.6382672994224204,0.2785505435488656,0.0545628952177276,0.2274720961413649,0.1750321106406068,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.0044387484078928525,0.05973861154173687,0.010752842839692573,0.006322188695406094,0.0006487524628839092
1.4139789103963305,0.3806821488188291,0.1275496900387076,0.1444441254769129,0.2390237182672849,0.5347753722294755,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.007462188398149089,0.03525091140163397,0.010752842839692573,0.0035335939949812044,0.0005774306177417691
0.7196297202160171,0.2741171147926495,0.3426742110024085,0.1765145051491848,0.4943760926234257,0.3196529434634845,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.010420711788301302,0.03020839093167107,0.010752842839692573,0.004761085377989723,0.0005486068321326851
1.2597321835374906,0.9746174164628024,0.2244748616626538,0.2315541387850938,0.2421943370975529,0.074083278832005,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.0029240008664201886,1.5477460005294266,0.010752842839692573,0.0027349670566020052,0.0006395090508889494
1.192969914769034,0.3948354831976768,0.4551100713465534,0.339740966930441,0.2172148343530152,0.5372574260091614,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.007194703539197808,0.03604111346823379,0.010752842839692573,0.0021142502272505585,0.0007526568682864259
0.6766413208404878,0.7453834293343817,0.2232514125919281,0.3072750986536669,0.4152589152520243,0.209523100105303,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.003788410359612548,0.08518604230588607,0.010752842839692573,0.0034907710921396875,0.0006942689668111473
1.398948255718412,0.3799027011306415,0.2029468211718081,0.4047124216681005,0.4920602816492393,0.213368879244095,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.007477510476776162,0.03520830951115142,0.010752842839692573,0.0016000278697189656,0.000283799782768599
0.7816305597883222,0.8539772386672629,0.3518552701814432,0.0406520192221616,0.255663269892034,0.5176860264896442,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.0032958832971521188,0.16517962339926304,0.010752842839692573,0.008331008354728837,0.000975227228134302
0.7075321357225154,0.9324210582400746,0.2958295342525645,0.3751376604075529,0.4780523652592009,0.5718033101217697,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.003013494588464959,0.4782860240257723,0.010752842839692573,0.0029342001505169423,0.000576982685953386
0.768364194976038,0.3815701574730535,0.1195011191767974,0.4382563484043182,0.4750546197939402,0.2877108388219836,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.0074448086123720435,0.035299572663987026,0.010752842839692573,0.0024497927170246585,0.0005347345995076918
1.1371651928949371,0.0302263131202603,0.4063982585855125,0.0328550111357647,0.4049309566554119,0.3097245347706887,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.15825693618166292,0.022865896553434545,0.010752842839692573,0.007980055123322755,0.0004240464463671545
1.7523624571651726,0.8240924691078926,0.3538117928554125,0.2034131884600828,0.4137035599686625,0.1846226355290265,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.0034244589397322,0.13137543936387752,0.010752842839692573,0.0023428811035267247,0.00026948876181451167
1.0944212472565464,0.725690504193707,0.4652907747658997,0.2829338475777768,0.287011168154853,0.5301191746157691,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.0038949861646678558,0.078845173957294,0.010752842839692573,0.0026137048070294707,0.0006212030217227736
1.1572290463794013,0.1346925572889618,0.4765566344361478,0.1291046906624106,0.3736897134298199,0.0310767911042647,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.023383925320452265,0.0250867777962264,0.010752842839692573,0.0043255988708475425,0.00045148736586959713
0.5437361072859683,0.3364302015361584,0.1582824267044415,0.4946034789619454,0.4026451931393588,0.6178952611900439,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.008444578675778459,0.03298498694057967,0.010752842839692573,0.0029059062439829235,0.0008904195761267364
0.6644519179575257,0.1016233256255058,0.2090370044831667,0.4232897329034383,0.3530327567008748,0.2925251345687209,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.03441266420156311,0.024053032906450025,0.010752842839692573,0.002810806427069029,0.0008312225963671276
1.3694093676690346,0.1722267222105621,0.0435676407241384,0.1293238985118081,0.3923839831881402,0.3444623190412192,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.017456753308318595,0.02632196516857615,0.010752842839692573,0.0038857615749312603,0.00036346774154584065
0.5466817984436864,0.5326754621554065,0.0077277940262652,0.1537900371472372,0.4291643527473564,0.4219681029512254,116.4034404958138,0.0,440929.4124966354,0.013390575952385322,0.0,2843.1224748846435,0.0,69353.14688670111,0.0,0.0,0.0053262352122250564,0.04637932949924285,0.010752842839692573,0.005901392176067697,0.000831070526804232
