,CapacityRatio,ShareFlex,ShareStorage,ShareWind,SharePV,rNTC,Cost_[E/MWh],Congestion_[h],PeakLoad_[MW],MaxCurtailment_[MW],MaxLoadShedding_[MW],Demand_[TWh],NetImports_[TWh],Curtailment_[TWh],Shedding_[TWh],LostLoad_[TWh],TotalRESGeneration_[TWh],CurtailmentToRESGeneration_[%],TotalGeneration_[TWh],ShareResGeneration_[%],CF_gas,CF_nuc,CF_wat,CF_win,CF_sun,GAMS_error,MaxRESGeneration_[TWh]
1251,1.21436433359079,0.4467651164436887,0.3858849325271268,0.0595596948208891,0.2021574193082002,0.3120092940965442,87.52229798541963,373020.0,440929.4124966354,0.3805563546050214,0.0,2843.1224748846435,0.0,382.4154299308125,0.0,0.0,923.1074008257132,22.6445803632111,3016.923704354524,30.59763823305613,0.0998727710526498,0.4989913290903484,0.2502805190218131,0.1856494193975623,0.1015388733035393,0,1688.7724294157963
1252,0.5587339603424284,0.6842624759888372,0.2034055471057164,0.0912664050845411,0.022439682618223,0.4752669452380914,93.58015328855198,343815.0,440929.4124966354,0.0747283948332663,0.0,2843.1224748846435,0.0,26.39981613879304,0.0,1.6022193537396266e-18,217.9414284037504,3.8386315972937815,2891.4260836750805,7.537506479388918,0.262678636680935,0.8905687591561493,0.2441573752268305,0.2291282721929316,0.1279412394105667,1,687.7402915508952
1253,0.5184982201351521,0.870101012236212,0.3680272938231042,0.234042360897639,0.3087732639254569,0.3023115798872684,90.41336632986796,368062.0,440929.4124966354,0.2872559812204212,0.0,2843.1224748846435,0.0,248.5251118203977,0.0,-1.33503523745954e-15,872.653507321027,16.248224134536798,2989.159616089956,29.19394142165358,0.2071285385783277,0.9118501172253104,0.2456947029570168,0.1838533537458957,0.1222344210299442,0,1529.5524591646868
1254,1.7091669149644002,0.8842155965477527,0.2987919356971398,0.1507338252305455,0.3136561845631971,0.2025936361731342,90.4942347000812,388046.0,440929.4124966354,1.1485287076735895,0.0,2843.1224748846435,0.0,1805.821179013772,0.0,-1.305224437274959e-15,1367.2636051726186,51.339410766664194,3050.1128381548656,44.82665651149256,0.1335401246363634,0.6330239616655884,0.2527365050706425,0.1163298769278192,0.0632411725304197,0,3517.4170331271725
1255,1.066058502401964,0.8726392299232387,0.4838818406981775,0.2304608903617652,0.3826060707358037,0.1424152065786424,90.97535607258796,396158.0,440929.4124966354,0.8639507166771977,0.0,2843.1224748846435,0.0,1310.4068960543043,0.0,-1.300245125308814e-15,1296.6300554123975,44.18480620641198,3070.8905999847843,42.2232578203477,0.1407921936469845,0.6583115850311115,0.2440819375886945,0.1225311325596669,0.0774272938220257,0,2965.740960665664
1256,0.9924184961887008,0.8705416131778225,0.3510925064971453,0.3947728007808675,0.2290662636207914,0.319299419363325,91.4763519355722,372482.0,440929.4124966354,0.6976874534884274,0.0,2843.1224748846435,0.0,1263.8692689863658,0.0,-1.3037624827136356e-15,1146.7829671216396,45.3942390844454,2992.662906732116,38.319817595957936,0.1589326080630765,0.8133579309229806,0.2455290522372638,0.1016941449300771,0.100643922363837,0,2784.206310045712
1257,1.7003281649859427,0.211254915159593,0.2170820194828834,0.344754799395677,0.353817251769377,0.1288160677117518,84.20021210650287,396260.0,440929.4124966354,1.5954497400816623,0.0,2843.1224748846435,0.0,3369.679513057097,0.0,0.0,1296.1916058320596,67.69514318375894,3007.991610218353,43.09159644690525,0.0894849470145074,0.254150986057602,0.2440590165583716,0.0605280581742462,0.0508843951188143,0,4977.727137543795
1258,0.8136666609937956,0.3953200243515075,0.1348763005629108,0.0640738820323081,0.4674092821390994,0.1081885727258409,87.23739128500706,397217.0,440929.4124966354,0.6555879543381464,0.0,2843.1224748846435,0.0,820.9988997323181,0.0,-1.3642420526593924e-18,971.9862606693732,38.200055579832636,2983.2179871581598,32.58180477770907,0.1061730668002907,0.4428529779121409,0.2505218730080079,0.1740297508986902,0.0753249471127474,0,2149.208652371063
1259,0.6554082595590343,0.8753866966075738,0.0852362836168065,0.3694079330862218,0.1445408398395112,0.2905886075654366,97.47643764771252,359254.0,440929.4124966354,0.3635703362470632,1423.526902952315,2843.1224748846435,0.0,511.5602593238828,3.778308752366938e-07,0.0227880930242933,791.9093454590575,29.883303255715106,2892.8430401025685,27.374777493319492,0.2293260094605453,0.9202762027371616,0.2421534210530004,0.1458155549698345,0.1269593035121151,0,1711.8598133091202
1260,0.588993689888538,0.4352922189876606,0.4124433368045379,0.0863121948888121,0.3173506847807771,0.4901495054469791,87.65279634623998,355425.0,440929.4124966354,0.2561177875538777,0.0,2843.1224748846435,0.0,182.8636363767468,0.0,0.0,792.031785547486,13.268880094600773,3000.1001262202194,26.40017840155738,0.0983041808931876,0.5700874036340775,0.2539659035469627,0.2023145006662435,0.1167456127991404,1,1378.1391878818442
1261,1.5561392082884682,0.6740633319481996,0.1332253148559444,0.3808172887663606,0.0161810905056534,0.6420213084758536,93.5112333051574,339485.0,440929.4124966354,0.8393642709760761,0.0,2843.1224748846435,0.0,1562.0774976184523,0.0,6.831813888933963e-18,749.4517991492165,57.4907812502543,2891.7417847487004,25.91696821278756,0.1762519397994045,0.6802822284719309,0.2437585615071084,0.0927669856249695,0.1236110824138306,1,2717.092138335731
1262,0.875965756900156,0.6680077519048752,0.1444184628719375,0.2930121562716696,0.0274544208815375,0.2254656261097563,98.14744828541453,375329.0,440929.4124966354,0.353558879750476,1423.526902952315,2843.1224748846435,0.0,510.6855738459912,4.6001257472087996e-07,0.0133561295767005,562.0601174227655,34.39030245893046,2889.3428500665177,19.452870309587038,0.2202642386134149,0.7183885256451129,0.2381369491915141,0.147080227958955,0.1259596131796772,0,1484.9697075385175
1263,0.7306231636040013,0.7147746930826987,0.0304823542294567,0.0060404547690925,0.4223653083590325,0.5255727245091693,90.79299828257018,339834.0,440929.4124966354,0.4615770071637127,0.0,2843.1224748846435,0.0,468.867306990448,0.0,6.831813888933963e-18,829.1954298414564,27.733657640850765,2927.310268340827,28.3261886793926,0.1730062259762639,0.6694793983614065,0.2659842116049746,0.1993259698636196,0.0897552235240066,1,1690.607539266014
