CapacityRatio,ShareFlex,ShareStorage,ShareWind,SharePV,rNTC,Cost_[E/MWh],Congestion_[h],PeakLoad_[MW],MaxCurtailment_[MW],MaxLoadShedding_[MW],Demand_[TWh],NetImports_[TWh],Curtailment_[TWh],ENS_[TWh],CF_gas,CF_nuc,CF_wat,CF_win,CF_sun
1.11,0.19,0.43,0.35,0.2,0.39,4431.212185,0.860320261,440929.4125,696868.788,3482.281843,2843.122475,0,1332.436332,39.09544342,0.026518595,0.365728261,0.1929768,0.098163989,0.084636593
1.18,0.33,0.23,0.07,0.21,0.59,7486.977822,0.790736785,440929.4125,408962.4442,3482.281843,2843.122475,0,426.2995445,53.7094243,0.033304362,0.499323478,0.192108834,0.188781845,0.090764538
1.33,0.58,0.38,0.22,0.22,0,6654.287985,0.998770284,440929.4125,673892.1021,4905.808746,2843.122475,0,1212.198491,57.33729051,0.125757578,0.437548093,0.200085494,0.113214953,0.077048544
1.57,0.39,0.4,0.32,0.5,0.55,4469.836238,0.846010834,440929.4125,1866355.39,3482.281843,2843.122475,0,3571.843115,33.26375042,0.030640331,0.275441451,0.193208598,0.079755713,0.040243519
1.56,0.68,0.19,0.14,0.44,0.45,5593.471869,0.86689171,440929.4125,1399079.196,3482.281843,2843.122475,0,2202.422572,48.75053684,0.084773013,0.456994054,0.194793603,0.132028115,0.047754013
1.02,0.49,0.45,0.42,0.26,0.46,3840.99381,0.852329535,440929.4125,776783.8042,3482.281843,2843.122475,0,1511.020581,31.25467729,0.076339585,0.413719463,0.197841435,0.096810045,0.082767643
1.65,0.37,0.49,0.36,0.24,0.23,4825.675854,0.925721243,440929.4125,1198960.127,3482.281843,2843.122475,0,2599.827233,41.39466326,0.05221731,0.316582772,0.196850785,0.069473331,0.062494077
1.17,0.88,0.46,0.12,0.35,0.28,3658.989557,0.894820367,440929.4125,746346.4847,7136.78331,2843.122475,0,965.6435609,36.0143343,0.150354791,0.732588798,0.196756946,0.165559871,0.071038315
1.19,0.61,0.06,0.19,0.49,0.15,11589.80155,0.940951742,440929.4125,1197977.041,6703.719669,2843.122475,0,1909.842612,82.26400709,0.103734579,0.424016509,0.209754173,0.121809844,0.050214019
0.54,0.53,0.35,0.19,0.45,0.31,5293.417014,0.876535019,440929.4125,391012.8718,3482.281843,2843.122475,0,437.8256897,46.43090022,0.107147207,0.549340438,0.198353762,0.181186685,0.093017286
1.32,0.77,0.2,0.37,0.41,0.21,7202.352624,0.935136107,440929.4125,1319408.069,4898.163629,2843.122475,0,2633.629645,59.83171582,0.106778918,0.475328671,0.194739407,0.082692164,0.053652082
1.31,0.01,0.03,0.05,0.37,0.61,18038.33049,0.800761646,440929.4125,833133.9403,4162.221169,2843.122475,0,1096.274044,113.0249136,0.160921828,0.463558888,0.186205937,0.147175537,0.057173665
0.58,0.87,0.36,0.26,0.49,0.52,3734.542521,0.829713447,440929.4125,502755.5049,8181.523379,2843.122475,0,592.7848937,33.51692569,0.153271206,0.807166846,0.19482301,0.171188077,0.088415291
1.05,0.47,0.16,0.19,0.35,0.09,11201.8668,0.964496193,440929.4125,738079.9983,4569.567974,2843.122475,0,1137.102158,80.15428505,0.093111391,0.404397763,0.201046831,0.134900235,0.068004218
1.7,0.14,0.01,0.3,0.47,0.38,17901.37146,0.873618696,440929.4125,1887895.385,3482.281843,2843.122475,0,3668.504549,110.9154048,0.036783457,0.303526721,0.19747049,0.069122825,0.035745262
0.8,0.06,0.34,0.38,0.27,0.48,5388.229655,0.840124721,440929.4125,567403.6403,3482.281843,2843.122475,0,978.196753,46.29023918,0.061006567,0.383390629,0.188589858,0.116528597,0.088362484
1.06,0.29,0.26,0.3,0.28,0.39,7578.403443,0.864485743,440929.4125,722539.5761,3482.281843,2843.122475,0,1305.870789,58.28939506,0.030374505,0.358991154,0.192469607,0.106087483,0.07757731
0.72,0.47,0.32,0.25,0.36,0.07,7956.065598,0.969925415,440929.4125,514316.6737,4662.460709,2843.122475,0,740.0977344,63.82205541,0.105546366,0.443906746,0.199600872,0.145611131,0.084143914
0.94,0.45,0.11,0.45,0.43,0.53,8979.143461,0.829181218,440929.4125,1002433.646,5084.255322,2843.122475,0,1945.434671,64.84272308,0.053382632,0.375691588,0.195215155,0.092337639,0.06358123
0.74,0.79,0.1,0.44,0.23,0.64,5940.16841,0.813965301,440929.4125,525343.2629,5534.173083,2843.122475,0,821.6996851,50.05066737,0.139840698,0.785893808,0.191192407,0.125125293,0.104826798
1.57,0.71,0.3,0.04,0.21,0.34,4658.470038,0.887979158,440929.4125,529506.4842,3840.279019,2843.122475,0,584.9998522,44.74112471,0.136226251,0.646941362,0.197073487,0.192949503,0.082454445
1.59,0.88,0.38,0.08,0.36,0.08,6056.100063,0.965750212,440929.4125,1076565.484,10673.33754,2843.122475,0,1526.105557,54.20625067,0.141705342,0.656622048,0.19591673,0.159589255,0.055996495
1.38,0.44,0.2,0.48,0.34,0.47,7041.90512,0.855010122,440929.4125,1374255.814,3482.281843,2843.122475,0,3037.177849,54.73136753,0.047957261,0.319983731,0.191214863,0.066699098,0.056768316
1.42,0.05,0.06,0.1,0.27,0.04,20652.24528,0.979160439,440929.4125,722899.8463,4966.227522,2843.122475,0,1073.806601,127.6641976,0.081276518,0.384180671,0.197507936,0.127446247,0.062718769
0.83,0.67,0.24,0.25,0.31,0.15,7396.035407,0.948701872,440929.4125,529279.1413,4905.808746,2843.122475,0,792.9667017,61.40603564,0.135248759,0.550402873,0.199570069,0.140295915,0.086394908
1.4,0.59,0.18,0.35,0.37,0.5,6136.005577,0.85372451,440929.4125,1296605.435,3482.281843,2843.122475,0,2552.873247,50.62595885,0.074288006,0.374426029,0.192564005,0.085067434,0.054674216
1.04,0.4,0.45,0.12,0.32,0.58,4156.477732,0.812166901,440929.4125,594928.5213,3482.281843,2843.122475,0,755.3854033,29.52689697,0.04198772,0.451929556,0.19854864,0.170056901,0.077973477
1,0.93,0.42,0.28,0.29,0.25,5185.557056,0.847826245,440929.4125,605285.6316,4905.808746,2843.122475,0,892.8218782,46.08673395,0.170508001,0.822517937,0.187410167,0.129230288,0.08460404
0.97,0.32,0.2,0.27,0.32,0.24,10614.85507,0.908058045,440929.4125,684350.5116,3482.281843,2843.122475,0,1143.812278,75.67691413,0.046187668,0.369217503,0.194837556,0.119991164,0.074239256
1.28,0.11,0.14,0.21,0.34,0.11,14867.68827,0.949481988,440929.4125,954750.2171,4243.605164,2843.122475,0,1651.207328,98.39089476,0.048384606,0.317889862,0.19391231,0.107398854,0.057465977
1.74,0.08,0.29,0.46,0.33,0.25,7792.86327,0.92587435,440929.4125,1721336.936,4008.675685,2843.122475,0,3960.131954,63.28549494,0.057410966,0.259013747,0.186144845,0.051612949,0.047497411
1.12,0.97,0.09,0.47,0.35,0.21,12990.37578,0.844360681,440929.4125,1041626.53,6703.719669,2843.122475,0,2054.087463,91.21639676,0.173092241,0.781858034,0.185235145,0.08477967,0.067326574
1.52,0.27,0.12,0.13,0.23,0.04,15471.5303,0.979775297,440929.4125,698786.8107,6350.548391,2843.122475,0,1073.715787,99.94497042,0.052067592,0.367958252,0.200479355,0.124478731,0.070140903
1.24,0.52,0.27,0.28,0.31,0.34,6251.586961,0.884861122,440929.4125,906099.1923,3482.281843,2843.122475,0,1630.230474,52.1844355,0.078134806,0.39047827,0.194686083,0.106240082,0.066422352
0.78,0.35,0.4,0.06,0.49,0.05,7157.579443,0.978134865,440929.4125,637126.5412,4618.734598,2843.122475,0,782.8406229,58.87823079,0.073111759,0.441224209,0.19964821,0.18260511,0.071456643
0.65,0.65,0.26,0.1,0.28,0.19,6851.997819,0.926389567,440929.4125,255206.2069,4556.693501,2843.122475,0,218.844147,58.72762471,0.158202046,0.670495816,0.199246239,0.198587711,0.107218742
0.71,0.09,0.29,0.17,0.3,0.02,11087.33376,0.984543486,440929.4125,392206.1438,4909.700832,2843.122475,0,477.1763335,82.36477889,0.058830667,0.418958677,0.195247172,0.162975279,0.089299727
1.72,0.85,0.25,0.44,0.46,0.63,4586.388357,0.848927158,440929.4125,2085506.56,3482.281843,2843.122475,0,4389.265478,36.70735723,0.084459727,0.527223723,0.188621212,0.063967985,0.041351068
1.36,0.62,0.49,0.03,0.41,0.33,2933.142014,0.89547897,440929.4125,987338.9444,3526.849723,2843.122475,0,1289.601012,29.26974692,0.101793927,0.532434596,0.200986415,0.188079732,0.059303465
0.76,0.34,0.07,0.2,0.26,0.47,14665.09471,0.815175575,440929.4125,367742.478,6703.719669,2843.122475,0,449.9307906,93.49151781,0.048934685,0.49824327,0.193448566,0.159873506,0.095558032
1.44,0.91,0.48,0.36,0.36,0.54,3355.996077,0.76138885,440929.4125,1264794.648,3547.841172,2843.122475,0,2348.682087,25.55081475,0.112583858,0.66380915,0.179991097,0.087641123,0.059031143
0.65,0.3,0.31,0.16,0.38,0.68,5289.694617,0.772218131,440929.4125,430475.7839,3482.281843,2843.122475,0,453.0858377,38.15706964,0.023012988,0.477633855,0.193426241,0.180091852,0.092640824
1.64,0.85,0.34,0.31,0.42,0.01,6861.565533,0.995836948,440929.4125,1680352.177,4905.808746,2843.122475,0,3286.48536,58.25465243,0.113071629,0.545484257,0.196174606,0.078169348,0.044222259
1.53,0.5,0.17,0.11,0.25,0.16,9658.761553,0.938122908,440929.4125,742504.3073,4205.534735,2843.122475,0,1076.003849,72.52585919,0.094371854,0.425403335,0.199832734,0.144872886,0.068207981
0.57,0.74,0.03,0.08,0.45,0.01,12966.32036,0.995676551,440929.4125,377524.7909,7975.713373,2843.122475,0,385.8148029,92.29714625,0.191509278,0.661716564,0.212034571,0.184918522,0.089324599
1.61,0.8,0.05,0.24,0.34,0.42,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001795549,0.089805854,0.010727301,0.002184998,0.000359551
0.91,0.67,0.47,0.15,0.39,0.13,3822.771769,0.958435101,440929.4125,653220.8575,4905.808746,2843.122475,0,882.712366,39.67644848,0.124621029,0.524601626,0.201234855,0.159853753,0.074479168
1.76,0.75,0.07,0.21,0.33,0.44,7640.664975,0.867589197,440929.4125,1293741.703,6703.719669,2843.122475,0,2259.928097,61.38631782,0.099959104,0.506274063,0.201343644,0.100880615,0.052172394
1.41,0.28,0.43,0.01,0.44,0.26,5050.640643,0.903280135,440929.4125,1132675.05,3482.281843,2843.122475,0,1550.080818,44.21114522,0.035128464,0.421757811,0.197651744,0.180359304,0.052593728
1.79,0.57,0.14,0.42,0.25,0.27,8899.905125,0.906055502,440929.4125,1458968.046,4454.928397,2843.122475,0,3219.656568,68.05588832,0.088989852,0.362332145,0.195456182,0.060040229,0.058637522
1.6,0.32,0.37,0.4,0.23,0.2,6488.752494,0.932895399,440929.4125,1230293.796,3647.222636,2843.122475,0,2673.21102,53.73380452,0.046154441,0.3122337,0.194595242,0.065181184,0.064542716
0.88,0.61,0.26,0.23,0.29,0.41,5328.723433,0.860981294,440929.4125,523908.9348,3482.281843,2843.122475,0,732.8354899,46.77695729,0.110164153,0.540047675,0.195526513,0.14813719,0.088103653
0.88,0.74,0.15,0.45,0.27,0.19,8447.920734,0.934535831,440929.4125,711765.6057,4905.808746,2843.122475,0,1332.630319,66.83813495,0.139133313,0.586095347,0.198790535,0.100148097,0.087376418
1.26,0.66,0.15,0.49,0.47,0.2,8791.418155,0.936655026,440929.4125,1567195.766,4542.692554,2843.122475,0,3272.041578,67.83189475,0.094213785,0.379375147,0.197056097,0.068294295,0.049053739
0.77,0.15,0.12,0.27,0.3,0.14,15928.72938,0.929437125,440929.4125,491948.1382,4015.527162,2843.122475,0,794.799554,102.2400664,0.040855814,0.392689,0.194064105,0.128365674,0.083994033
1.21,0.82,0.04,0.04,0.29,0.58,7741.026639,0.800268302,440929.4125,531065.0251,8844.771925,2843.122475,0,564.2715586,62.98945925,0.168569848,0.762077787,0.200871852,0.194213156,0.080796512
1.4,0.05,0,0.2,0.2,0.36,21639.28302,0.866374062,440929.4125,631236.2914,4162.221169,2843.122475,0,1104.01468,129.9660358,0.082736,0.424809535,0.192067873,0.097988049,0.072927234
0.62,0.16,0.47,0.09,0.44,0.69,3341.42954,0.771586261,440929.4125,415605.9125,3482.281843,2843.122475,0,431.3935358,24.36434582,0.023641237,0.493571855,0.19640526,0.194503514,0.08847119
1.5,0.28,0.31,0.13,0.24,0.6,5220.055249,0.806956403,440929.4125,710710.8811,3482.281843,2843.122475,0,1007.921056,40.1665682,0.020668431,0.379220752,0.192920465,0.141500664,0.074146752
1.44,0.51,0.09,0.46,0.47,0.55,8496.035412,0.840238944,440929.4125,1787145.667,6002.766667,2843.122475,0,3761.424518,62.74745654,0.056445072,0.327520409,0.199000008,0.065079342,0.043450743
1.52,0.61,0.44,0.29,0.39,0.4,3342.105596,0.887347288,440929.4125,1410088.224,3482.281843,2843.122475,0,2613.071446,30.81934536,0.077624726,0.366851892,0.196294055,0.089502362,0.051354831
0.73,0.5,0.04,0.32,0.37,0.1,15064.96011,0.95373982,440929.4125,579171.2629,6703.719669,2843.122475,0,928.802615,99.3959162,0.114299615,0.473272149,0.206282776,0.120719248,0.078661363
1.14,0.45,0.18,0.06,0.46,0.17,9771.789766,0.936363393,440929.4125,946151.4856,3926.39668,2843.122475,0,1288.381669,72.6741661,0.075099738,0.423449786,0.19901601,0.174028342,0.057856505
1.77,0.7,0.48,0.27,0.21,0.67,2257.105093,0.825166413,440929.4125,956244.2013,3482.281843,2843.122475,0,1884.000547,17.03764555,0.087796664,0.491852611,0.198594496,0.094295363,0.072026056
0.55,0.41,0.25,0.34,0.5,0.23,8305.612654,0.912223526,440929.4125,552050.8937,3482.281843,2843.122475,0,802.3049139,64.45705239,0.074313051,0.424836718,0.197261052,0.144297342,0.081291561
0.56,0.84,0.44,0.4,0.42,0.37,3025.360303,0.879645764,440929.4125,477093.0586,5108.00499,2843.122475,0,697.928342,31.01524431,0.146958429,0.793698184,0.198347545,0.145792356,0.093984563
1.05,0.97,0.4,0.41,0.38,0.46,5232.879144,0.777251219,440929.4125,936731.9698,4564.97524,2843.122475,0,1648.862577,40.97607897,0.155772262,0.777122915,0.181155641,0.101658562,0.070988954
0.91,0.82,0.21,0.39,0.39,0.1,8310.840588,0.962374568,440929.4125,821365.1323,4905.808746,2843.122475,0,1505.419498,66.25675962,0.135992354,0.620368601,0.197830062,0.105509521,0.071593099
0.93,0.83,0.39,0.43,0.48,0.65,2769.155222,0.83794477,440929.4125,1045108.734,6091.930984,2843.122475,0,1878.235228,23.31706999,0.099395862,0.624522226,0.194122021,0.105247345,0.064596204
1.75,0.92,0.02,0.17,0.35,0.11,14873.88643,0.852995429,440929.4125,1267503.73,8127.246572,2843.122475,0,2048.230901,100.1870828,0.148221455,0.665204103,0.198578391,0.104077473,0.053274412
0.61,0.17,0.33,0.48,0.31,0.28,7010.362365,0.882887743,440929.4125,519244.2704,3482.281843,2843.122475,0,916.5211947,57.05530042,0.031916895,0.392844695,0.192462008,0.114840143,0.093176864
0.81,0.42,0.28,0.15,0.38,0.59,5516.450656,0.802501719,440929.4125,544603.4946,3482.281843,2843.122475,0,667.4848105,41.7535322,0.048239302,0.477470479,0.194191388,0.173254139,0.081642121
1.48,0.04,0.19,0.33,0.23,0.69,7997.604721,0.808759663,440929.4125,966708.1802,3482.281843,2843.122475,0,1963.204505,58.60450554,0.072532564,0.327594234,0.180279456,0.081514753,0.071250545
0.95,0.69,0.01,0.13,0.28,0.18,12055.19025,0.926712793,440929.4125,474127.0256,6809.482483,2843.122475,0,573.1633345,86.59612544,0.152058187,0.621337706,0.208829122,0.155723109,0.08393384
1.46,0.72,0.24,0.11,0.36,0.29,5843.223763,0.909387402,440929.4125,1028247.543,4166.329607,2843.122475,0,1481.537925,52.1043274,0.107506313,0.520888358,0.196209342,0.153127627,0.058039703
0.5,0.21,0.36,0.34,0.33,0.6,4655.440727,0.787040345,440929.4125,334823.7641,3482.281843,2843.122475,0,437.3692728,36.63325108,0.022044967,0.454118579,0.192153175,0.159608781,0.104536132
1.69,0.07,0.13,0.41,0.4,0.43,11583.5663,0.876019802,440929.4125,1790744.712,3830.532967,2843.122475,0,3929.159577,80.82459099,0.052749353,0.25827501,0.184718449,0.05810861,0.04211036
1.79,0.9,0.16,0.09,0.44,0.65,6686.769003,0.811389215,440929.4125,1539597.676,7188.195187,2843.122475,0,2325.487278,50.765884,0.118873688,0.646323512,0.190876162,0.154308741,0.044856036
0.6,0.41,0.38,0.09,0.33,0.07,7313.137762,0.967752754,440929.4125,295526.2627,4504.884375,2843.122475,0,282.0160838,59.9343831,0.107086731,0.534149141,0.20129203,0.192861438,0.099524833
1.27,0.15,0.22,0.16,0.42,0.45,8785.34149,0.851430335,440929.4125,1091698.344,3482.281843,2843.122475,0,1731.474655,65.1194714,0.031009567,0.316570329,0.188123399,0.125412838,0.054340805
0.59,0.26,0.05,0.01,0.22,0.5,16361.09477,0.784488562,440929.4125,136891.9566,6703.719669,2843.122475,0,76.06161561,102.032373,0.034786254,0.673430168,0.1881601,0.187210119,0.115383359
1.67,0.24,0.13,0.21,0.41,0.32,11765.07694,0.889425168,440929.4125,1518116.787,5025.389894,2843.122475,0,2750.988196,81.42131627,0.025308614,0.290605814,0.193323035,0.089286289,0.04410369
1.62,0.36,0.04,0.25,0.28,0.49,14785.17809,0.834817013,440929.4125,1101546.223,6703.719669,2843.122475,0,2067.402326,93.84780443,0.037779197,0.380063276,0.197992393,0.087952471,0.056575132
0.53,0.48,0.49,0.38,0.45,0.34,3849.242421,0.873876304,440929.4125,499456.4076,3482.281843,2843.122475,0,715.4439179,33.47973099,0.089760427,0.467799581,0.200903541,0.145288341,0.089542427
1.49,0.22,0.5,0.33,0.4,0.3,3832.544457,0.906422473,440929.4125,1457388.299,3482.281843,2843.122475,0,2940.123308,35.51931904,0.025597803,0.267751636,0.19486903,0.072343051,0.049480008
1.75,0.84,0.02,0.04,0.22,0.49,9311.460013,0.817430865,440929.4125,658862.0034,9533.946209,2843.122475,0,734.8496882,72.45181442,0.165231223,0.737706349,0.205048251,0.182203369,0.073731297
1.38,0.33,0.05,0,0.33,0.68,14268.89322,0.773187809,440929.4125,768792.4139,6703.719669,2843.122475,0,933.4063264,88.1455249,0.030002239,0.552753073,0.196065391,0.174312095,0.064408523
0.91,0.88,0.4,0.27,0.39,0.24,4694.942416,0.914226069,440929.4125,722091.3148,4905.808746,2843.122475,0,1108.244849,44.02025269,0.144907241,0.734629433,0.196378409,0.133494798,0.074921904
0.99,0.28,0.37,0.26,0.49,0.27,5905.429163,0.907105379,440929.4125,1045020.767,3482.281843,2843.122475,0,1725.864719,49.97032461,0.031074878,0.314284237,0.194602235,0.111653247,0.058518348
1.66,0.97,0.22,0.06,0.32,0.4,7878.352647,0.768298107,440929.4125,902826.3224,4905.808746,2843.122475,0,1154.939874,63.46465958,0.184191376,0.728062121,0.178213234,0.165122111,0.065668581
1.72,0.54,0.33,0.49,0.37,0.52,4420.784975,0.8616642,440929.4125,1876843.192,3482.281843,2843.122475,0,4233.941397,36.58510305,0.058290138,0.307446413,0.191730479,0.055900998,0.046524503
1.32,0.4,0.17,0.12,0.27,0.15,11244.74711,0.940681982,440929.4125,677098.935,3946.8879,2843.122475,0,964.5782422,79.7337314,0.072370152,0.403112642,0.199397382,0.147492313,0.070837948
1.73,0.61,0.26,0.18,0.38,0.09,7793.464621,0.971881782,440929.4125,1453196.955,4905.808746,2843.122475,0,2500.012086,63.08404381,0.095719704,0.366222933,0.197572615,0.104273363,0.046348687
1.77,0.36,0.21,0.23,0.3,0.61,7259.399977,0.817080906,440929.4125,1241807.972,3482.281843,2843.122475,0,2305.708931,52.00457578,0.027691121,0.316961339,0.189431718,0.095927217,0.053343421
1.07,0.52,0.07,0.28,0.23,0.17,12543.71766,0.926904784,440929.4125,576445.0464,6703.719669,2843.122475,0,1052.43539,86.82850297,0.1134931,0.467118655,0.202042909,0.111776169,0.08330151
1.23,0.36,0.32,0.19,0.25,0.32,6667.773163,0.885398212,440929.4125,670966.193,3482.281843,2843.122475,0,1046.586489,53.50017705,0.048295796,0.384872241,0.195128196,0.130903713,0.075379218
1.44,0.64,0.1,0.13,0.38,0.64,6272.008324,0.814917966,440929.4125,1070937.615,5610.831478,2843.122475,0,1568.411071,50.6405402,0.080591557,0.497893539,0.197539574,0.144465068,0.056598341
1.18,0.38,0.13,0.11,0.43,0.67,8947.14278,0.789169261,440929.4125,932486.9383,4289.519508,2843.122475,0,1327.899964,60.90705847,0.031571245,0.415702264,0.192469562,0.162318175,0.058672598
0.5,0.81,0.34,0.46,0.49,0.08,5920.426607,0.966343198,440929.4125,520047.4197,4905.808746,2843.122475,0,790.4736516,53.87845915,0.155415927,0.707852083,0.198282383,0.136877823,0.089235985
1.66,0.86,0.38,0.15,0.5,0.44,3482.243756,0.884880564,440929.4125,1716541.99,6023.286471,2843.122475,0,2793.866753,32.42489183,0.098676731,0.581919064,0.19376647,0.12578493,0.041758268
1.68,0.77,0.35,0.03,0.46,0.21,4616.478896,0.932603766,440929.4125,1468675.598,10673.33754,2843.122475,0,2084.792665,45.21825755,0.126954493,0.539910441,0.195218288,0.182033269,0.045947711
1.15,0.72,0.29,0.21,0.34,0.62,3459.406335,0.827805685,440929.4125,807831.8449,3482.281843,2843.122475,0,1216.926773,30.96897059,0.095006025,0.563947425,0.19396574,0.13703395,0.071301742
0.71,0.08,0.45,0.4,0.3,0.11,6116.750088,0.94742598,440929.4125,540608.8407,4235.173685,2843.122475,0,979.1208584,56.25589666,0.062864751,0.376562176,0.194234627,0.114001863,0.085913025
0.87,0.95,0.27,0.06,0.44,0.33,7015.692649,0.800188103,440929.4125,590978.8177,4905.808746,2843.122475,0,639.1947038,59.84392546,0.207779456,0.781739691,0.18302406,0.183432529,0.080748116
1.49,0.89,0.1,0.45,0.23,0.03,13725.29177,0.988993309,440929.4125,1220940.964,6800.993724,2843.122475,0,2573.344326,92.92533615,0.149993384,0.716404057,0.200690872,0.066699458,0.069936895
1.41,0.57,0.46,0.01,0.46,0.67,2842.23374,0.811039256,440929.4125,1138121.387,3482.281843,2843.122475,0,1549.916584,20.4327188,0.069309082,0.559590649,0.199591291,0.191473602,0.054542393
1.19,0.92,0.41,0.24,0.27,0.56,4143.336689,0.770142681,440929.4125,678084.8289,3494.003265,2843.122475,0,967.1986251,32.45578853,0.148198753,0.786715627,0.184568076,0.130520432,0.082194208
1.48,0.59,0.36,0.22,0.26,0.63,3606.569971,0.824716813,440929.4125,882256.1929,3482.281843,2843.122475,0,1497.593945,28.94555807,0.076718531,0.443308034,0.194751866,0.115159318,0.069761811
0.58,0.63,0.46,0.22,0.43,0.51,2789.990223,0.833062358,440929.4125,440319.2281,3482.281843,2843.122475,0,499.2078052,24.84629402,0.108023865,0.610696047,0.200533433,0.176094522,0.092798102
0.65,0.79,0.36,0.29,0.29,0.51,3286.011051,0.845663306,440929.4125,366653.2628,6535.710172,2843.122475,0,453.1047014,31.66569993,0.144461468,0.811492479,0.195639304,0.163275364,0.10550958
1.43,0.87,0.49,0.42,0.32,0.39,2695.414238,0.886256097,440929.4125,1251227.452,4284.929095,2843.122475,0,2627.627506,26.13768736,0.113033755,0.640352677,0.196258403,0.077320039,0.061772155
1.74,0.54,0.49,0.36,0.29,0.28,3635.139964,0.910259869,440929.4125,1411667.945,3520.111434,2843.122475,0,3050.509076,33.74236037,0.076359436,0.332251271,0.197403563,0.068415156,0.054312583
1.78,0.57,0.15,0.05,0.41,0.43,7034.319243,0.862631447,440929.4125,1388226.2,3967.876791,2843.122475,0,2002.639996,56.98856,0.078244254,0.45875534,0.197613719,0.173038046,0.046443807
1.03,0.17,0.35,0.5,0.45,0.37,5653.690579,0.880637314,440929.4125,1184237.467,3482.281843,2843.122475,0,2516.981166,48.32572603,0.028453132,0.290140126,0.189699936,0.073625579,0.058040748
0.62,0.07,0.17,0.32,0.43,0.04,15498.06531,0.979904102,440929.4125,538859.3992,4901.783683,2843.122475,0,884.1415581,103.6835757,0.068235698,0.374954988,0.192819776,0.129824279,0.076619473
1.15,0.17,0.31,0.44,0.25,0.58,5679.732296,0.820889138,440929.4125,937895.1328,3482.281843,2843.122475,0,1872.43477,44.69675474,0.02606941,0.338817373,0.186939128,0.081469399,0.077165191
0.82,0.77,0.39,0.34,0.39,0.34,3697.331421,0.899078199,440929.4125,700188.378,4055.781206,2843.122475,0,1143.008451,36.70285654,0.12257066,0.600867156,0.197257746,0.12534351,0.078261702
1.22,0.05,0.29,0.41,0.46,0.09,9781.437777,0.96762638,440929.4125,1411470.641,4510.304369,2843.122475,0,2870.741755,76.74298269,0.083165936,0.267629727,0.188316534,0.069291879,0.049463382
1.53,0.93,0.2,0.02,0.47,0.23,8788.815285,0.807590704,440929.4125,1297649.76,4905.808746,2843.122475,0,1762.163475,70.44830083,0.177861208,0.664974111,0.179118359,0.16776921,0.05228544
1.57,0.62,0.18,0.43,0.4,0.2,8261.844957,0.935804431,440929.4125,1683761.368,4335.343218,2843.122475,0,3618.514476,65.03079223,0.087679937,0.344043878,0.195370577,0.063746364,0.046520791
1.65,0.66,0.26,0.02,0.47,0.69,3747.669343,0.808570102,440929.4125,1448082.019,3482.281843,2843.122475,0,2039.164662,31.45568865,0.083708768,0.577230148,0.193290622,0.189058044,0.047159878
1.34,0.37,0.12,0.29,0.21,0.29,12382.2537,0.887140715,440929.4125,765717.896,5260.036345,2843.122475,0,1494.09258,84.16216199,0.057094342,0.384413946,0.195935028,0.09552204,0.075924718
0.92,0.6,0.1,0.02,0.47,0.58,6760.851458,0.80936237,440929.4125,692695.3145,5825.602991,2843.122475,0,811.744475,54.80582386,0.103452553,0.619348834,0.196194134,0.194072183,0.071117713
0.75,0.43,0.3,0.13,0.28,0.46,5902.58206,0.833295664,440929.4125,347334.016,3482.281843,2843.122475,0,348.2658638,47.21363063,0.073005158,0.541363179,0.196291249,0.187236456,0.098294327
1.62,0.06,0.25,0.25,0.29,0.41,8003.308434,0.877091551,440929.4125,1111258.513,4122.282746,2843.122475,0,2154.534569,62.72320391,0.065084227,0.295872429,0.184405751,0.089082711,0.056555621
0.76,0.95,0.43,0.03,0.44,0.6,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001521994,0.308155889,0.010727301,0.008834065,0.000585123
1.39,0.3,0.03,0.41,0.24,0.13,18049.8215,0.948152631,440929.4125,1085146.921,6703.719669,2843.122475,0,2319.428677,112.1227932,0.052232258,0.38023782,0.199141098,0.062138418,0.066550127
1.31,0.24,0.01,0.42,0.29,0.44,17849.10237,0.852169137,440929.4125,1108042.549,6703.719669,2843.122475,0,2338.184758,110.2095017,0.029614367,0.397557761,0.193263245,0.062908393,0.063252721
0.96,0.87,0.09,0.48,0.2,0.39,9764.744877,0.855607968,440929.4125,753176.181,6620.03444,2843.122475,0,1355.05153,73.02832049,0.158443201,0.832619205,0.19376179,0.096785264,0.096295617
1.61,0.74,0.19,0.37,0.33,0.45,5458.987588,0.876041674,440929.4125,1378363.537,3482.281843,2843.122475,0,2929.084559,48.37438373,0.092790697,0.455271665,0.192495283,0.074772468,0.054971742
1.5,0.56,0.29,0.09,0.2,0.17,7007.804571,0.935483636,440929.4125,548173.6023,4353.644635,2843.122475,0,717.0489117,58.64613818,0.115246102,0.492684159,0.19864552,0.163013979,0.080239303
1.26,0.46,0.49,0.2,0.24,0.47,3680.922418,0.849136161,440929.4125,667797.8865,3482.281843,2843.122475,0,1052.416115,28.86549974,0.065810556,0.421042159,0.199637077,0.129191539,0.079274309
0.89,0.75,0.32,0.1,0.26,0.3,4585.557928,0.895979605,440929.4125,365455.973,4230.999986,2843.122475,0,352.0073904,44.62187051,0.155643985,0.722096349,0.19828471,0.19144013,0.09835787
