,CapacityRatio,ShareFlex,ShareStorage,ShareWind,SharePV,rNTC,Cost_[E/MWh],Congestion_[h],PeakLoad_[MW],MaxCurtailment_[MW],MaxLoadShedding_[MW],Demand_[TWh],NetImports_[TWh],Curtailment_[TWh],Shedding_[TWh],LostLoad_[TWh],MaxRESGeneration_[TWh],CurtailmentToRESGeneration_[%],TotalGeneration_[TWh],ShareRESGeneration_[%],MaxLoadSheddingShare_[%],CF_gas,CF_nuc,CF_wat,CF_win,CF_sun,GAMS_error,SheddingToDemand_[%]
2176,1.180209977320799,0.7105021703316691,0.2461916752563412,0.3832503745666707,0.0033909612642386,0.5705291521668326,94.18305967155402,346603.0,440929.4124966354,0.6274576829623575,0.0,2843.1224748846435,0.0,1061.3486768548123,0.0,6.831813888933963e-18,2120.505654022276,50.05167870416172,2911.153301313123,7.284074160800077e-05,0.0,0.2039687895888486,0.7586735934596608,0.2432716411120395,0.1144286641600087,0.1097020714728765,1,0.0
2177,1.686411713015013,0.6734448838973651,0.3140391218344393,0.0711590711111819,0.0725038232423468,0.6151009875055911,91.1434405522701,343968.0,440929.4124966354,0.2198660704453294,0.0,2843.1224748846435,0.0,186.7881200819023,0.0,-3.354526770922835e-18,1374.7420304146035,13.587139692351556,2955.131201646009,4.652050743631524e-05,0.0,0.1491543652150821,0.73869160913249,0.2511036123456601,0.1918872786895864,0.1276590276789717,1,0.0
2178,1.5302923285111414,0.0867714087563212,0.2884334226623638,0.1653253892788414,0.1942766861178862,0.2418837149815678,85.10996763143012,379749.0,440929.4124966354,0.6822689193522602,456.0658498142418,2843.1224748846435,0.0,1144.174185873017,5.378893752372452e-07,0.0,2554.2911405155305,44.79419623411015,3003.628807261864,8.504017321781004e-05,0.1635687042738923,0.1307588782149622,0.3464134096297396,0.2413096101916566,0.1200271215928886,0.0787262313232355,0,1.8918966030792236e-08
2179,0.7844758996030736,0.829220795697828,0.145047590534796,0.3318412854217472,0.3376119521332993,0.547130658384023,90.82173596701624,351548.0,440929.4124966354,0.6032177168436544,0.0,2843.1224748846435,0.0,929.6484135775588,0.0,-1.2991456809939068e-15,2452.472697339455,37.90657545692885,2960.5169216092736,8.283934063806476e-05,0.0,0.144228534685937,0.7115926542041875,0.2577734587112868,0.12912454398521,0.0934710257452791,1,0.0
2180,1.2184655176935393,0.4805137370659412,0.3971632243184823,0.4850270971861115,0.3722552437664508,0.463480252250174,86.51232554680766,370134.0,440929.4124966354,1.328337243887708,0.0,2843.1224748846435,0.0,2722.4467762604504,0.0,-6.252776074688881e-19,4408.698869800105,61.75170626665842,3041.031833432604,0.0001449737822975,0.0,0.0635702717173723,0.3069611660146603,0.253177761320476,0.0691716183912457,0.0655117375201971,1,0.0
2181,1.674335907916542,0.7467649377373146,0.4535442120759067,0.4084350766286496,0.3594219820642825,0.6028494289424721,89.45794055817626,367341.0,440929.4124966354,1.6518819101787547,0.0,2843.1224748846435,0.0,3486.971743856469,0.0,-1.2876375197288084e-15,5335.3629813446505,65.3558484408433,3077.424002232944,0.0001733710719573,0.0,0.0758088263558018,0.3676878974192409,0.256801676004984,0.0633319233033062,0.0571733709171075,1,0.0
2182,1.5441909798329465,0.317866078033528,0.4273684458753723,0.2778169359390928,0.4861790965030936,0.0307396386202963,84.85118615563543,409202.0,440929.4124966354,1.7688296545950777,0.0,2843.1224748846435,0.0,3302.800731720928,0.0,0.0,4994.269923541892,66.1318026915656,3083.9296620530845,0.0001619450010483,0.0,0.0788126922605927,0.2381982084161701,0.2426402838953216,0.0737842329737584,0.046356230825158,0,0.0
2183,1.5929367084726993,0.4491154928493119,0.0965103519428145,0.3291062046005771,0.2893109246980528,0.2071271482100282,87.0225489673034,384837.0,440929.4124966354,1.2349041918224906,0.0,2843.1224748846435,0.0,2610.081273422028,0.0,0.0,4193.614441118061,62.23941924251274,2954.2535297796057,0.000141951745131,0.0,0.0839336185863475,0.325487005730287,0.2501152728267768,0.0690715272718865,0.0622993810769849,0,0.0
2184,1.331302467915362,0.5714480131105862,0.3845054498967185,0.4049375354669427,0.2975921290328999,0.0977942088438292,88.68434905325445,401743.0,440929.4124966354,1.1415721203053466,0.0,2843.1224748846435,0.0,2390.2107165675147,0.0,0.0,3991.6316455567194,59.88054331687083,3021.1083987127968,0.0001321247409479,0.0,0.1030655866860862,0.3617067560976068,0.2406653777729207,0.0722858080612128,0.0699453464144043,0,0.0
2185,1.0926879769041054,0.2887931473458165,0.3367172735169377,0.1281263577838655,0.1590372544942721,0.4633743243010539,85.93179923701085,351772.0,440929.4124966354,0.3275774042052552,0.0,2843.1224748846435,0.0,387.77133978799,0.0,-4.334310688136611e-19,1651.9176945534475,23.47401090662775,2969.9066785396767,5.562187211100205e-05,0.0,0.0916414861648181,0.4469759534613388,0.2493783180868848,0.1642179727405537,0.1128426517617804,1,0.0
