date,AT,BE,BG,CZ,DK,DE,EE,IE,ES,FR,HR,IT,LV,LT,LU,HU,NL,PL,PT,RO,SI,SK,FI,SE,NO,CH,UK,EL
2019-03-24 13:00:00,14.52,11.738,14.888,12.263,7.478,11.603,4.657,9.722000000000001,18.827,15.113,19.410999999999998,18.867,6.785,7.327000000000001,11.793,20.482,10.674000000000001,10.333,20.191,15.832,18.584,16.064,1.0859999999999999,2.3209999999999997,-3.2889999999999997,10.899000000000001,8.923,15.645
2019-03-24 14:00:00,13.924000000000001,11.431,14.255999999999998,11.825,7.181,11.25,4.164,9.645,18.75,14.868,18.919,18.401,6.069,6.446000000000001,11.445,20.002,10.434000000000001,9.877,20.288,15.097999999999999,18.176,15.45,0.966,1.983,-3.4619999999999997,10.5,8.756,15.105
2019-03-24 15:00:00,12.752,10.817,12.334000000000001,10.981,6.72,10.502,3.2489999999999997,9.488,18.295,14.255,17.823,17.454,4.448,4.922,10.777999999999999,18.561,9.824,8.89,20.132,12.845999999999998,16.839000000000002,13.912,0.6409999999999999,1.374,-3.745,9.846,8.425,13.940999999999999
2019-03-24 16:00:00,10.014,9.632,9.477,9.445,6.087999999999999,8.945,2.017,9.24,17.349,13.02,14.944,15.163,1.7519999999999998,2.9210000000000003,9.6,15.185,8.745,6.6339999999999995,19.673,9.73,13.174000000000001,11.008,-0.004,0.424,-4.211,8.454,7.897,11.419
2019-03-24 17:00:00,7.846,6.517,8.413,7.987,5.359,6.436,1.07,8.597000000000001,15.072000000000001,10.402000000000001,12.994000000000002,12.49,0.9440000000000001,2.088,6.769,13.339,6.501,5.118,18.171,8.523,10.283,9.322000000000001,-0.5479999999999999,-0.623,-4.827,6.097,6.968999999999999,10.377
2019-03-24 18:00:00,6.97,4.4639999999999995,7.379,7.2829999999999995,4.963,5.271,0.502,7.351,11.979000000000001,8.342,11.994000000000002,11.277999999999999,0.598,1.681,4.66,12.394,4.975,4.5089999999999995,15.659,7.721,9.502,8.592,-0.975,-1.416,-5.325,4.848,5.922000000000001,9.876
2019-03-24 19:00:00,6.136,3.685,6.255,6.617000000000001,4.7589999999999995,4.421,0.183,6.454,10.827,7.51,10.901,10.377,0.358,1.278,3.571,11.502,4.42,4.063,14.407,7.047999999999999,9.052,7.912000000000001,-1.4,-2.061,-5.63,4.003,5.51,9.462
2019-03-24 20:00:00,5.466,2.978,5.347,5.932,4.606,3.662,0.012,5.89,10.045,6.702000000000001,9.934,9.634,0.22899999999999998,0.9390000000000001,2.595,10.67,4.207,3.688,13.429,6.446000000000001,8.68,7.382000000000001,-1.8119999999999998,-2.54,-5.848,3.321,5.205,9.141
2019-03-24 21:00:00,4.891,2.4459999999999997,4.724,5.247000000000001,4.468,3.062,-0.192,5.561,9.375,5.96,9.392000000000001,9.056000000000001,0.079,0.637,1.706,9.868,4.5680000000000005,3.359,12.509,5.975,8.2,6.837000000000001,-2.204,-2.867,-6.044,2.9019999999999997,4.941,8.802999999999999
2019-03-24 22:00:00,4.459,2.185,4.252,4.678,4.398,2.575,-0.4,5.462000000000001,8.75,5.287999999999999,9.15,8.603,-0.185,0.444,0.7959999999999999,9.216000000000001,5.172000000000001,3.056,11.675,5.58,7.855,6.371,-2.589,-3.105,-6.287999999999999,2.628,4.689,8.482999999999999
2019-03-24 23:00:00,4.11,2.144,3.862,4.25,4.327,2.215,-0.524,5.428,8.158,4.75,8.825,8.205,-0.375,0.406,0.102,8.63,5.685,2.7319999999999998,10.93,5.172999999999999,7.696000000000001,5.795,-2.978,-3.24,-6.487,2.366,4.48,8.177999999999999
2019-03-25 00:00:00,3.949,2.23,3.517,3.903,4.181,1.999,-0.598,5.312,7.617000000000001,4.276,8.318999999999999,7.86,-0.40399999999999997,0.319,-0.435,8.061,6.025,2.384,10.347000000000001,4.752,7.599,5.06,-3.3510000000000004,-3.4219999999999997,-6.604,1.899,4.314,7.9079999999999995
2019-03-25 01:00:00,3.793,2.3409999999999997,3.182,3.4789999999999996,3.969,1.889,-0.575,5.156000000000001,7.09,3.82,7.791,7.521,-0.39799999999999996,0.34,-0.8190000000000001,7.505,6.068,1.9709999999999999,9.823,4.406000000000001,7.369,4.416,-3.753,-3.6039999999999996,-6.683,1.361,4.177,7.671
2019-03-25 02:00:00,3.5380000000000003,2.489,2.85,2.958,3.725,1.805,-0.625,5.0280000000000005,6.582999999999999,3.47,7.334,7.2,-0.405,0.33799999999999997,-0.992,7.03,5.812,1.569,9.413,4.103,6.966,3.859,-4.136,-3.833,-6.772,0.975,3.998,7.438
2019-03-25 03:00:00,3.2039999999999997,2.8160000000000003,2.419,2.6010000000000004,3.511,1.692,-0.647,4.9,6.112,3.1830000000000003,6.949,6.818,-0.45299999999999996,0.29600000000000004,-0.762,6.632999999999999,5.45,1.2,8.955,3.7430000000000003,6.42,3.26,-4.5089999999999995,-4.103,-6.962000000000001,0.731,3.775,7.2139999999999995
2019-03-25 04:00:00,2.886,3.0669999999999997,2.636,2.2,3.3080000000000003,1.6019999999999999,-0.57,4.79,5.754,2.91,6.385,6.382999999999999,-0.369,0.309,-0.218,6.356,5.199,1.013,8.333,3.7760000000000002,5.6339999999999995,2.767,-4.7010000000000005,-4.328,-7.204,0.513,3.5439999999999996,7.146
2019-03-25 05:00:00,3.093,3.2680000000000002,6.098,2.5860000000000003,3.263,1.8419999999999999,-0.057999999999999996,4.581,5.474,2.812,7.372000000000001,6.657,0.075,0.604,0.8320000000000001,7.6,5.113,1.9809999999999999,7.841,6.319,5.893,3.819,-4.335,-4.253,-7.313,0.24100000000000002,3.3089999999999997,8.881
2019-03-25 06:00:00,4.235,4.081,9.246,3.84,3.815,2.7310000000000003,0.75,4.456,5.92,3.779,9.925,9.18,0.85,1.261,2.193,9.16,5.711,3.363,7.824,9.006,8.66,5.462000000000001,-3.622,-3.553,-6.9,0.941,3.431,11.198
2019-03-25 07:00:00,5.362,5.426,12.948,5.522,4.618,3.8110000000000004,1.905,5.678,8.276,5.455,12.255,11.637,1.98,2.363,3.675,11.216,6.632000000000001,5.3389999999999995,9.906,11.912,10.662,7.484,-2.739,-2.451,-6.037000000000001,2.249,4.6,13.527999999999999
2019-03-25 08:00:00,6.481,6.937,15.763,6.593,5.406000000000001,4.848,3.051,7.167000000000001,10.991,7.722,14.020999999999999,13.944,3.222,3.815,4.958,12.729000000000001,7.455,6.446000000000001,12.272,14.214,12.265,8.927999999999999,-1.955,-1.2890000000000001,-5.255,3.408,6.029,15.21
2019-03-25 09:00:00,7.222,7.877999999999999,17.509,7.06,6.124,5.678,3.883,8.593,13.837,9.497,15.168,15.43,4.242,4.993,6.067,13.809000000000001,8.245,6.7829999999999995,15.574000000000002,15.682,13.140999999999998,9.916,-1.351,-0.28300000000000003,-4.775,4.275,7.202000000000001,16.347
2019-03-25 10:00:00,7.582999999999999,8.383,18.627,7.074,6.686,6.249,4.2139999999999995,9.656,15.772,10.642000000000001,15.844000000000001,16.397000000000002,4.812,5.57,6.879,14.599,8.854,6.8870000000000005,18.141,16.35,13.544,10.468,-0.914,0.45799999999999996,-4.455,4.882,8.087,17.118
2019-03-25 11:00:00,7.443,8.834,19.243,6.766,7.115,6.624,4.24,10.444,17.102,11.376,16.076,16.922,4.915,5.67,7.164,14.95,9.231,6.796,19.827,16.498,13.526,10.382,-0.703,0.8320000000000001,-4.292,5.147,8.805,17.549
2019-03-25 12:00:00,6.812,9.175,19.395,6.355,7.392,6.808,3.952,11.027000000000001,17.937,11.780999999999999,15.909,17.037,4.7860000000000005,5.527,7.4879999999999995,14.782,9.301,6.537999999999999,20.930999999999997,16.209,13.324000000000002,9.839,-0.674,0.9470000000000001,-4.2860000000000005,5.046,9.31,17.632
2019-03-25 13:00:00,5.854,9.232000000000001,19.101,5.899,7.523,6.8020000000000005,3.45,11.42,18.29,11.841,15.547,16.718,4.502,5.255,7.754,14.219000000000001,9.204,6.18,21.526,15.543,12.855,9.133,-0.83,0.85,-4.412,4.446000000000001,9.571,17.37
2019-03-25 14:00:00,4.658,8.931000000000001,18.115,5.334,7.422000000000001,6.6,2.855,11.575999999999999,18.183,11.542,14.889000000000001,15.967,3.908,4.7410000000000005,7.556,13.327,9.015,5.731,21.669,14.42,11.844000000000001,8.224,-1.285,0.519,-4.688,3.4730000000000003,9.59,16.695
2019-03-25 15:00:00,3.475,8.332,15.408,4.6339999999999995,7.11,6.176,2.033,11.407,17.674,10.895999999999999,13.627,14.790999999999999,2.812,3.6319999999999997,6.926,11.962,8.704,5.06,21.438000000000002,12.27,9.994,7.015,-2.279,-0.134,-5.142,2.285,9.368,15.283
2019-03-25 16:00:00,2.239,7.445,11.892000000000001,3.64,6.345,5.348,0.871,10.953,16.642,9.797,11.46,12.709000000000001,1.426,2.188,5.975,10.055,8.08,3.97,20.739,9.536,7.563,5.54,-3.727,-1.318,-5.79,0.929,8.86,12.374
2019-03-25 17:00:00,1.0390000000000001,6.461,10.474,2.634,4.667,3.964,0.10099999999999999,10.152999999999999,14.349,7.82,9.39,10.103,0.845,1.661,4.593999999999999,8.875,7.084,3.05,18.855,8.377,5.27,4.485,-4.795,-2.661,-6.502999999999999,-0.8320000000000001,7.596,10.880999999999998
2019-03-25 18:00:00,0.177,5.787999999999999,9.356,2.149,3.9019999999999997,3.2939999999999996,-0.531,8.547,10.937000000000001,5.773,8.099,8.923,0.327,1.318,3.752,8.156,6.32,2.6319999999999997,15.133,7.653,3.8339999999999996,3.7889999999999997,-5.477,-3.247,-7.047999999999999,-2.0,5.814,10.141
2019-03-25 19:00:00,-0.33799999999999997,5.431,8.347999999999999,1.781,3.6919999999999997,2.835,-0.97,7.641,9.515,4.926,6.926,8.075,-0.245,0.94,3.563,7.431,5.867000000000001,2.228,13.634,7.0089999999999995,2.759,3.253,-6.029,-3.676,-7.362,-2.4330000000000003,5.155,9.561
2019-03-25 20:00:00,-0.513,4.975,7.497000000000001,1.429,3.572,2.388,-1.341,7.251,8.602,4.1819999999999995,6.1610000000000005,7.371,-0.7340000000000001,0.499,3.298,6.796,5.615,1.8630000000000002,13.043,6.4239999999999995,2.366,2.78,-6.477,-4.0360000000000005,-7.626,-2.4330000000000003,4.708,9.107000000000001
2019-03-25 21:00:00,-0.526,4.729,6.745,1.237,3.426,1.9680000000000002,-1.65,6.885,7.773,3.5589999999999997,5.557,6.8260000000000005,-1.215,0.027000000000000003,2.763,6.236000000000001,5.483,1.561,12.298,5.872999999999999,2.09,2.412,-6.827999999999999,-4.399,-7.89,-2.4330000000000003,4.328,8.811
2019-03-25 22:00:00,-0.62,4.5,6.096,1.097,3.3339999999999996,1.801,-1.892,6.422999999999999,7.05,3.0980000000000003,5.121,6.369,-1.515,-0.499,2.319,5.731,5.476,1.344,11.402000000000001,5.3020000000000005,1.85,2.089,-7.081,-4.727,-8.113999999999999,-2.537,3.997,8.719
2019-03-25 23:00:00,-0.843,4.4319999999999995,5.586,0.9359999999999999,3.2430000000000003,1.815,-2.013,5.824,6.428999999999999,2.6630000000000003,4.77,6.022,-1.67,-1.03,2.0140000000000002,5.273,5.393,1.183,10.546,4.7669999999999995,1.626,1.7530000000000001,-7.287000000000001,-4.896,-8.334,-2.7289999999999996,3.758,8.724
2019-03-26 00:00:00,-1.12,4.178,5.13,0.765,3.247,1.886,-2.077,5.2620000000000005,5.874,2.28,4.504,5.727,-1.7469999999999999,-1.5419999999999998,2.009,4.824,5.237,1.065,9.757,4.316,1.456,1.3780000000000001,-7.446000000000001,-4.936,-8.52,-2.91,3.5669999999999997,8.691
2019-03-26 01:00:00,-1.395,3.766,4.754,0.605,3.283,1.817,-2.178,4.803999999999999,5.396,1.9280000000000002,4.293,5.46,-1.749,-1.775,2.137,4.395,5.083,0.9129999999999999,9.094,3.938,1.314,0.9690000000000001,-7.6160000000000005,-5.0889999999999995,-8.684,-3.114,3.424,8.629
2019-03-26 02:00:00,-1.6869999999999998,3.305,4.421,0.48,3.26,1.696,-2.301,4.4910000000000005,4.996,1.608,4.031000000000001,5.274,-1.704,-1.976,2.144,3.947,4.961,0.722,8.597999999999999,3.637,1.16,0.56,-7.841,-5.402,-8.835,-3.338,3.305,8.586
2019-03-26 03:00:00,-1.996,2.957,4.0569999999999995,0.4,3.2969999999999997,1.742,-2.356,4.187,4.698,1.321,3.806,5.112,-1.56,-1.989,1.923,3.367,4.905,0.596,8.219,3.3689999999999998,1.046,0.115,-8.152999999999999,-5.752999999999999,-8.988999999999999,-3.693,3.241,8.472999999999999
2019-03-26 04:00:00,-2.225,2.562,4.243,0.24,3.332,1.787,-2.202,3.778,4.442,1.126,3.6289999999999996,4.898,-1.38,-1.857,1.86,2.8989999999999996,4.709,0.537,7.909,3.38,0.986,-0.046,-8.256,-6.106,-9.132,-3.9560000000000004,3.241,8.443999999999999
2019-03-26 05:00:00,-1.916,2.326,6.417999999999999,0.647,3.4789999999999996,1.879,-1.295,3.4610000000000003,4.176,1.04,3.971,5.135,-0.6559999999999999,-1.0590000000000002,1.768,3.801,4.631,0.835,7.64,4.243,1.473,0.987,-7.4239999999999995,-5.954,-9.106,-4.154,3.324,9.699
2019-03-26 06:00:00,-0.6779999999999999,3.827,8.549,1.756,4.274,2.506,-0.02,3.4339999999999997,4.5680000000000005,1.974,4.875,6.376,0.42,0.099,2.323,5.79,5.693,1.5959999999999999,7.483,5.45,2.773,2.609,-6.075,-4.898,-8.686,-3.323,3.787,11.434000000000001
2019-03-26 07:00:00,0.718,5.695,10.78,3.285,5.291,3.533,1.217,4.855,6.642,3.713,6.147,7.736000000000001,1.617,1.453,3.3760000000000003,7.7170000000000005,6.834,2.9139999999999997,8.61,6.841,4.305,4.355,-4.794,-3.426,-7.962000000000001,-2.1790000000000003,4.926,13.352
2019-03-26 08:00:00,1.945,7.19,12.489,4.809,6.058,4.923,1.861,6.3020000000000005,9.55,5.867999999999999,7.4110000000000005,9.086,2.4459999999999997,2.448,4.956,9.141,7.69,4.351,10.972999999999999,7.973,5.978,5.656000000000001,-3.6060000000000003,-2.156,-7.2860000000000005,-0.9209999999999999,6.1770000000000005,14.822000000000001
2019-03-26 09:00:00,2.987,8.314,13.548,5.945,6.553999999999999,6.104,2.231,8.092,12.42,7.808,8.346,10.152999999999999,2.7239999999999998,2.804,6.526,10.274000000000001,8.291,5.364,13.815,8.665,7.381,6.667999999999999,-2.591,-1.131,-6.796,0.243,7.733,15.753
2019-03-26 10:00:00,3.827,9.075,13.948,6.763999999999999,7.02,6.982,2.418,9.367,14.637,9.289,9.078,10.96,2.8110000000000004,2.775,7.737,11.167,8.902999999999999,5.968999999999999,16.323,9.084,8.433,7.505,-1.883,-0.289,-6.351,1.295,8.905,16.273
2019-03-26 11:00:00,4.457,9.689,13.714,7.26,7.44,7.575,2.499,10.255999999999998,16.187,10.418,9.655,11.484000000000002,2.85,2.6060000000000003,8.595,11.809000000000001,9.552999999999999,6.242000000000001,18.192999999999998,9.269,9.158,8.109,-1.486,0.275,-6.03,2.1630000000000003,9.649,16.42
2019-03-26 12:00:00,4.796,10.191,13.03,7.459,7.615,7.877000000000001,2.428,10.905999999999999,17.16,11.2,10.0,11.696,2.812,2.3890000000000002,9.109,12.140999999999998,9.976,6.216,19.489,9.228,9.522,8.372,-1.3459999999999999,0.528,-5.81,2.718,10.141,16.312
2019-03-26 13:00:00,4.791,10.352,12.068,7.348,7.495,7.88,2.175,11.305,17.609,11.6,10.058,11.59,2.6439999999999997,2.162,9.25,12.126,10.001,5.902,20.308,8.931000000000001,9.527000000000001,8.275,-1.4240000000000002,0.5429999999999999,-5.68,2.95,10.377,16.000999999999998
2019-03-26 14:00:00,4.387,10.225,10.883,6.888,7.171,7.601,1.669,11.425,17.542,11.597000000000001,9.783,11.187000000000001,2.253,1.881,8.992,11.722999999999999,9.77,5.3260000000000005,20.67,8.35,9.113999999999999,7.77,-1.835,0.276,-5.6739999999999995,2.835,10.368,15.402000000000001
2019-03-26 15:00:00,3.623,9.833,9.586,6.067,6.789,7.1,0.715,11.242,16.95,11.177,9.138,10.512,1.2690000000000001,1.244,8.398,10.807,9.308,4.5169999999999995,20.579,7.222,8.252,6.757000000000001,-2.957,-0.495,-5.84,2.362,10.1,14.368
2019-03-26 16:00:00,2.14,9.001,8.161,4.795,6.257999999999999,6.265,-0.845,10.786,15.729000000000001,10.213,7.452000000000001,9.227,-0.41700000000000004,-0.077,7.436,8.314,8.612,3.464,19.822,4.825,6.018,4.6339999999999995,-4.927,-1.794,-6.148,1.3230000000000002,9.586,12.488
2019-03-26 17:00:00,0.036000000000000004,7.0,7.2829999999999995,3.4960000000000004,5.432,4.862,-1.536,9.954,13.444,7.818,5.332000000000001,7.207000000000001,-1.425,-1.048,5.2010000000000005,6.022,7.285,2.417,17.865,3.654,2.5869999999999997,2.975,-6.247000000000001,-2.931,-6.492999999999999,-0.826,8.565,11.505
2019-03-26 18:00:00,-0.556,5.268,6.6979999999999995,3.0060000000000002,5.165,4.138,-1.835,8.463,10.221,5.519,4.643,6.433,-2.154,-1.704,3.511,5.282,5.885,1.7109999999999999,14.937999999999999,2.943,1.724,2.596,-6.801,-3.588,-6.707999999999999,-1.986,7.197,11.002
2019-03-26 19:00:00,-0.9129999999999999,4.546,6.209,2.7260000000000004,5.196000000000001,3.713,-2.122,7.694,8.656,4.825,4.113,6.029,-2.8,-2.307,2.79,4.6819999999999995,5.334,1.0979999999999999,13.538,2.253,1.093,2.1630000000000003,-7.184,-3.988,-6.831,-2.51,6.596,10.579
2019-03-26 20:00:00,-1.209,3.787,5.814,2.56,5.244,3.3289999999999997,-2.367,7.345,7.525,4.16,3.6210000000000004,5.727,-3.1710000000000003,-2.7969999999999997,2.208,4.088,4.853,0.5529999999999999,12.785,1.631,0.53,1.777,-7.465,-4.115,-6.87,-2.998,6.11,10.177999999999999
2019-03-26 21:00:00,-1.439,3.2769999999999997,5.482,2.498,5.29,2.9789999999999996,-2.565,7.029,6.507000000000001,3.533,3.137,5.472,-3.343,-2.985,1.818,3.5860000000000003,4.42,0.064,12.071,1.1079999999999999,-0.017,1.62,-7.8420000000000005,-3.998,-6.821000000000001,-3.378,5.71,9.818
2019-03-26 22:00:00,-1.5119999999999998,2.8819999999999997,5.199,2.4330000000000003,5.3420000000000005,2.657,-2.7539999999999996,6.76,5.682,3.002,2.74,5.221,-3.465,-3.264,1.5419999999999998,3.273,4.048,-0.475,11.3,0.622,-0.43700000000000006,1.409,-8.27,-3.798,-6.682,-3.611,5.405,9.446
2019-03-26 23:00:00,-1.565,2.59,4.85,2.261,5.437,2.465,-2.949,6.6,5.003,2.498,2.448,5.008,-3.472,-3.372,1.273,3.0660000000000003,3.7880000000000003,-1.044,10.552999999999999,0.19699999999999998,-0.7559999999999999,1.0070000000000001,-8.623,-3.63,-6.497999999999999,-3.823,5.145,9.094
2019-03-27 00:00:00,-1.5390000000000001,2.467,4.414,1.994,5.624,2.345,-3.094,6.457999999999999,4.391,2.033,2.209,4.815,-3.372,-3.6710000000000003,0.907,2.8710000000000004,3.613,-1.5190000000000001,9.788,-0.17,-1.0070000000000001,0.402,-8.538,-3.4739999999999998,-6.343999999999999,-4.098,4.936,8.767999999999999
2019-03-27 01:00:00,-1.43,2.5660000000000003,3.926,1.6969999999999998,5.763999999999999,2.248,-3.1919999999999997,6.345,3.8569999999999998,1.618,1.982,4.6530000000000005,-3.194,-3.799,0.493,2.6319999999999997,3.472,-1.882,9.089,-0.434,-1.1520000000000001,-0.187,-8.294,-3.303,-6.242999999999999,-4.311,4.797,8.497
2019-03-27 02:00:00,-1.281,2.7239999999999998,3.432,1.376,5.888999999999999,2.198,-3.2239999999999998,6.224,3.398,1.3230000000000002,1.79,4.558,-3.03,-3.747,0.297,2.4,3.417,-2.103,8.5,-0.765,-1.047,-0.759,-8.269,-3.072,-6.166,-4.3069999999999995,4.657,8.252
2019-03-27 03:00:00,-1.2429999999999999,2.7289999999999996,2.992,1.042,6.031000000000001,2.2119999999999997,-3.2489999999999997,6.047000000000001,2.972,1.0959999999999999,1.681,4.48,-2.995,-3.675,0.16699999999999998,2.182,3.448,-2.224,7.9670000000000005,-1.077,-0.7609999999999999,-1.224,-8.37,-2.785,-6.117000000000001,-4.577,4.552,7.989
2019-03-27 04:00:00,-1.28,2.622,3.102,0.728,6.135,2.222,-2.7510000000000003,5.855,2.595,0.877,1.6669999999999998,4.3260000000000005,-2.557,-3.333,0.053,2.016,3.438,-2.189,7.471,-0.618,-0.42700000000000005,-1.518,-8.156,-2.475,-6.127999999999999,-4.899,4.459,7.892
2019-03-27 05:00:00,-1.085,2.54,4.7669999999999995,1.28,6.252000000000001,2.427,-1.588,5.73,2.2159999999999997,0.765,2.955,4.651,-1.157,-1.886,-0.156,3.321,3.61,-1.065,7.001,1.893,0.5489999999999999,-0.26899999999999996,-7.0729999999999995,-1.8259999999999998,-6.077000000000001,-4.783,4.395,9.383
2019-03-27 06:00:00,-0.264,3.484,6.801,2.36,6.497999999999999,3.3169999999999997,-0.13,5.7589999999999995,2.9019999999999997,2.275,4.937,6.235,0.5760000000000001,0.026000000000000002,1.751,5.084,5.276,0.7509999999999999,6.702000000000001,4.349,2.351,1.358,-5.7010000000000005,-0.838,-5.6770000000000005,-2.838,4.996,10.700999999999999
2019-03-27 07:00:00,0.888,5.246,8.589,3.7889999999999997,6.893,4.419,1.072,6.638999999999999,5.818,4.538,6.733,7.858,1.9580000000000002,1.851,3.733,6.808,7.462000000000001,3.043,8.208,6.138,3.68,3.208,-4.4030000000000005,0.358,-4.959,-0.65,6.397,11.956
2019-03-27 08:00:00,2.164,7.601,9.951,5.17,7.377000000000001,5.917999999999999,1.6,7.648,9.12,7.319,7.9239999999999995,9.234,2.638,2.985,6.362,8.216000000000001,9.191,4.963,10.937999999999999,7.233,4.841,5.065,-3.284,1.5630000000000002,-4.313,1.3219999999999998,7.792000000000001,12.963
2019-03-27 09:00:00,3.446,9.431000000000001,11.011,6.372999999999999,7.926,7.324,2.041,8.693999999999999,11.948,9.501,8.621,10.221,3.1,3.62,8.096,9.4,10.429,6.242000000000001,13.959000000000001,8.04,5.808,6.6129999999999995,-2.323,2.531,-3.8280000000000003,2.813,9.27,13.665999999999999
2019-03-27 10:00:00,4.503,10.475999999999999,11.860999999999999,7.336,8.417,8.439,2.498,9.481,14.012,10.890999999999998,9.137,10.860999999999999,3.4139999999999997,3.907,9.173,10.46,11.321,7.144,16.301,8.683,6.622999999999999,7.8020000000000005,-1.5230000000000001,3.2260000000000004,-3.426,3.886,10.099,14.069
2019-03-27 11:00:00,5.204,11.285,12.417,8.128,8.727,9.208,2.8160000000000003,10.127,15.529000000000002,11.894,9.506,11.264000000000001,3.583,3.872,9.988,11.252,11.982000000000001,7.766,18.032,9.089,7.215,8.607999999999999,-0.909,3.6639999999999997,-3.15,4.592,10.682,14.171
2019-03-27 12:00:00,5.619,11.854000000000001,12.572000000000001,8.574,8.881,9.635,3.0189999999999997,10.651,16.552,12.574000000000002,9.736,11.404000000000002,3.612,3.7760000000000002,10.56,11.7,12.344000000000001,8.094,19.277,9.167,7.653,9.003,-0.483,3.8989999999999996,-2.9819999999999998,5.024,11.039000000000001,13.947000000000001
2019-03-27 13:00:00,5.716,12.147,12.325,8.656,8.897,9.747,3.056,11.03,17.098,12.905999999999999,9.752,11.263,3.551,3.637,10.849,11.788,12.325,8.113,20.078,8.897,7.792999999999999,8.971,-0.239,3.9330000000000003,-2.895,5.167999999999999,11.151,13.440999999999999
2019-03-27 14:00:00,5.433,12.077,11.702,8.385,8.755,9.565,2.806,11.17,17.14,12.853,9.465,10.873,3.227,3.24,10.805,11.467,11.934000000000001,7.782,20.391,8.205,7.65,8.504,-0.217,3.7489999999999997,-2.88,5.026,11.057,12.79
2019-03-27 15:00:00,4.706,11.651,10.286,7.678999999999999,8.408,9.119,1.597,11.052,16.713,12.421,8.8,10.257,1.882,2.011,10.387,10.572000000000001,11.322000000000001,7.0329999999999995,20.283,6.736000000000001,7.079,7.412999999999999,-0.491,3.222,-3.0069999999999997,4.5969999999999995,10.796,12.005999999999998
2019-03-27 16:00:00,3.096,10.754000000000001,7.011,5.992999999999999,7.888999999999999,8.255,0.157,10.742,15.703,11.467,7.051,9.158,0.15,0.45299999999999996,9.398,7.426,10.536,5.176,19.699,3.378,5.42,3.978,-1.137,1.929,-3.319,3.611,10.329,10.944
2019-03-27 17:00:00,0.63,8.57,5.635,3.569,7.34,6.596,-0.34299999999999997,10.076,13.429,8.957,4.872,7.294,-0.46799999999999997,-0.086,6.9639999999999995,4.934,9.283,3.9939999999999998,17.969,1.75,2.439,1.442,-1.663,0.373,-3.7889999999999997,1.273,9.315,10.335999999999999
2019-03-27 18:00:00,-0.17300000000000001,6.79,4.968,2.773,7.066,5.874,-0.6609999999999999,8.501,9.677999999999999,6.612,4.136,6.547000000000001,-0.815,-0.195,5.506,4.08,8.035,3.781,14.445,0.909,1.4969999999999999,0.703,-1.9880000000000002,-0.45399999999999996,-4.325,-0.040999999999999995,7.82,9.987
2019-03-27 19:00:00,-0.644,6.055,4.355,2.227,6.9,5.474,-0.885,7.379,8.149,5.901,3.592,6.149,-1.151,-0.295,4.8389999999999995,3.315,7.228,3.653,12.655999999999999,0.13,0.8170000000000001,0.067,-2.312,-0.758,-4.612,-0.5429999999999999,7.188,9.634
2019-03-27 20:00:00,-1.079,5.35,3.7110000000000003,1.766,6.7410000000000005,5.122999999999999,-0.982,6.757000000000001,7.075,5.274,3.096,5.835,-1.421,-0.409,4.31,2.647,6.474,3.577,11.593,-0.517,0.33799999999999997,-0.47100000000000003,-2.57,-0.91,-4.6930000000000005,-0.89,6.763999999999999,9.327
2019-03-27 21:00:00,-1.3980000000000001,4.795,3.074,1.449,6.632999999999999,4.812,-0.9840000000000001,6.2139999999999995,6.2,4.669,2.636,5.579,-1.5719999999999998,-0.457,3.78,2.2119999999999997,5.992000000000001,3.556,10.617,-0.9740000000000001,0.003,-0.889,-2.866,-0.9990000000000001,-4.599,-1.2329999999999999,6.3870000000000005,9.05
2019-03-27 22:00:00,-1.631,4.419,2.497,1.2670000000000001,6.593,4.543,-0.929,5.7379999999999995,5.476,4.113,2.434,5.331,-1.615,-0.389,3.301,1.8980000000000001,5.805,3.572,9.897,-1.258,0.013999999999999999,-1.126,-3.0989999999999998,-1.071,-4.458,-1.597,6.063,8.782
2019-03-27 23:00:00,-1.8519999999999999,4.07,2.022,1.1740000000000002,6.593,4.311,-0.821,5.287999999999999,4.873,3.597,2.168,5.101,-1.445,-0.31,2.773,1.61,5.752999999999999,3.596,9.222000000000001,-1.49,-0.177,-1.249,-3.3489999999999998,-1.035,-4.277,-1.9269999999999998,5.778,8.547
2019-03-28 00:00:00,-2.016,3.846,1.5590000000000002,1.196,6.643,4.111000000000001,-0.765,4.77,4.374,3.1180000000000003,1.81,4.862,-1.291,-0.311,2.2680000000000002,1.225,5.7410000000000005,3.639,8.435,-1.716,-0.38299999999999995,-1.391,-3.503,-0.9390000000000001,-4.088,-2.25,5.5120000000000005,8.316
2019-03-28 01:00:00,-2.117,3.71,1.094,1.25,6.74,3.948,-0.838,4.226,3.9219999999999997,2.7110000000000003,1.419,4.641,-1.175,-0.369,1.837,0.777,5.704,3.6860000000000004,7.7139999999999995,-1.913,-0.569,-1.558,-3.4960000000000004,-0.853,-3.89,-2.63,5.291,8.095
2019-03-28 02:00:00,-2.181,3.653,0.638,1.295,6.817,3.7969999999999997,-0.871,3.745,3.5039999999999996,2.38,1.008,4.434,-1.117,-0.534,1.508,0.37,5.68,3.699,7.125,-2.064,-0.77,-1.68,-3.458,-0.7340000000000001,-3.6830000000000003,-2.968,5.12,7.893
