NO,PHOT,WTOF,WTON,HROR
2019-04-09 04:00:00,0.005,0.4793,0.1246,0.270651835357937
2019-04-09 05:00:00,0.084,0.568,0.1103,0.270651835357937
2019-04-09 06:00:00,0.21600000000000005,0.5299,0.0869,0.270651835357937
2019-04-09 07:00:00,0.362,0.4763,0.0775,0.270651835357937
2019-04-09 08:00:00,0.491,0.4273,0.07,0.270651835357937
2019-04-09 09:00:00,0.589,0.3723,0.0642,0.270651835357937
2019-04-09 10:00:00,0.647,0.3109,0.0657,0.270651835357937
2019-04-09 11:00:00,0.662,0.2539,0.0696,0.270651835357937
2019-04-09 12:00:00,0.628,0.1905,0.0798,0.270651835357937
2019-04-09 13:00:00,0.552,0.1269,0.095,0.270651835357937
2019-04-09 14:00:00,0.4320000000000001,0.0738,0.1112,0.270651835357937
2019-04-09 15:00:00,0.289,0.0292,0.1265,0.270651835357937
2019-04-09 16:00:00,0.154,0.0067,0.1385,0.270651835357937
2019-04-09 17:00:00,0.045,0.0006,0.1498,0.270651835357937
2019-04-09 18:00:00,0.0,0.0,0.1626,0.270651835357937
2019-04-09 19:00:00,0.0,0.0009,0.1573,0.270651835357937
2019-04-09 20:00:00,0.0,0.0079,0.1381,0.270651835357937
2019-04-09 21:00:00,0.0,0.011,0.1176,0.270651835357937
2019-04-09 22:00:00,0.0,0.0077,0.1054,0.270651835357937
2019-04-09 23:00:00,0.0,0.0079,0.105,0.270651835357937
2019-04-10 00:00:00,0.0,0.0213,0.1144,0.272121640169773
2019-04-10 01:00:00,0.0,0.0575,0.1282,0.272121640169773
2019-04-10 02:00:00,0.0,0.1157,0.1459,0.272121640169773
2019-04-10 03:00:00,0.0,0.17800000000000002,0.1553,0.272121640169773
2019-04-10 04:00:00,0.005,0.261,0.1628,0.272121640169773
2019-04-10 05:00:00,0.08,0.3403,0.1551,0.272121640169773
2019-04-10 06:00:00,0.205,0.3751,0.1486,0.272121640169773
2019-04-10 07:00:00,0.341,0.3681,0.141,0.272121640169773
2019-04-10 08:00:00,0.464,0.3135,0.1211,0.272121640169773
2019-04-10 09:00:00,0.547,0.2424,0.1036,0.272121640169773
2019-04-10 10:00:00,0.598,0.1818,0.0909,0.272121640169773
2019-04-10 11:00:00,0.616,0.1403,0.086,0.272121640169773
2019-04-10 12:00:00,0.586,0.1209,0.0858,0.272121640169773
2019-04-10 13:00:00,0.515,0.1079,0.0906,0.272121640169773
2019-04-10 14:00:00,0.409,0.0938,0.0983,0.272121640169773
2019-04-10 15:00:00,0.285,0.0721,0.1058,0.272121640169773
2019-04-10 16:00:00,0.156,0.0505,0.1131,0.272121640169773
2019-04-10 17:00:00,0.053,0.0358,0.1293,0.272121640169773
2019-04-10 18:00:00,0.001,0.0246,0.14400000000000002,0.272121640169773
2019-04-10 19:00:00,0.0,0.017,0.1445,0.272121640169773
2019-04-10 20:00:00,0.0,0.0112,0.1354,0.272121640169773
2019-04-10 21:00:00,0.0,0.0073,0.1271,0.272121640169773
2019-04-10 22:00:00,0.0,0.0052,0.1218,0.272121640169773
2019-04-10 23:00:00,0.0,0.0033,0.1159,0.272121640169773
2019-04-11 00:00:00,0.0,0.0013,0.1103,0.289753672764206
2019-04-11 01:00:00,0.0,0.0012,0.1044,0.289753672764206
2019-04-11 02:00:00,0.0,0.0018,0.1,0.289753672764206
2019-04-11 03:00:00,0.0,0.0011,0.0935,0.289753672764206
2019-04-11 04:00:00,0.011,0.0003,0.0876,0.289753672764206
2019-04-11 05:00:00,0.104,0.0001,0.0843,0.289753672764206
2019-04-11 06:00:00,0.245,0.0,0.0794,0.289753672764206
2019-04-11 07:00:00,0.396,0.0,0.0724,0.289753672764206
2019-04-11 08:00:00,0.52,0.0007,0.073,0.289753672764206
2019-04-11 09:00:00,0.608,0.0031,0.0792,0.289753672764206
2019-04-11 10:00:00,0.662,0.0051,0.0818,0.289753672764206
2019-04-11 11:00:00,0.675,0.0081,0.084,0.289753672764206
2019-04-11 12:00:00,0.64,0.0112,0.0851,0.289753672764206
2019-04-11 13:00:00,0.56,0.0203,0.0845,0.289753672764206
2019-04-11 14:00:00,0.438,0.0333,0.0868,0.289753672764206
2019-04-11 15:00:00,0.293,0.0491,0.0916,0.289753672764206
2019-04-11 16:00:00,0.161,0.0596,0.098,0.289753672764206
2019-04-11 17:00:00,0.057,0.0698,0.1115,0.289753672764206
2019-04-11 18:00:00,0.001,0.0743,0.1182,0.289753672764206
2019-04-11 19:00:00,0.0,0.0676,0.1143,0.289753672764206
2019-04-11 20:00:00,0.0,0.0596,0.1086,0.289753672764206
2019-04-11 21:00:00,0.0,0.0505,0.1022,0.289753672764206
2019-04-11 22:00:00,0.0,0.042,0.08900000000000001,0.289753672764206
2019-04-11 23:00:00,0.0,0.038,0.0778,0.289753672764206
2019-04-12 00:00:00,0.0,0.038,0.0694,0.276180422892044
2019-04-12 01:00:00,0.0,0.0398,0.0606,0.276180422892044
2019-04-12 02:00:00,0.0,0.042,0.0546,0.276180422892044
2019-04-12 03:00:00,0.0,0.0393,0.0474,0.276180422892044
2019-04-12 04:00:00,0.015,0.032,0.0393,0.276180422892044
2019-04-12 05:00:00,0.126,0.0242,0.0356,0.276180422892044
2019-04-12 06:00:00,0.28300000000000003,0.0148,0.0312,0.276180422892044
2019-04-12 07:00:00,0.443,0.0075,0.0305,0.276180422892044
2019-04-12 08:00:00,0.5770000000000001,0.0061,0.0337,0.276180422892044
2019-04-12 09:00:00,0.674,0.0058,0.0369,0.276180422892044
2019-04-12 10:00:00,0.726,0.0049,0.0378,0.276180422892044
2019-04-12 11:00:00,0.7340000000000001,0.0056,0.0373,0.276180422892044
2019-04-12 12:00:00,0.6970000000000001,0.0145,0.0382,0.276180422892044
2019-04-12 13:00:00,0.616,0.0495,0.0431,0.276180422892044
2019-04-12 14:00:00,0.495,0.1024,0.0521,0.276180422892044
2019-04-12 15:00:00,0.345,0.1706,0.0679,0.276180422892044
2019-04-12 16:00:00,0.197,0.2481,0.0906,0.276180422892044
2019-04-12 17:00:00,0.073,0.3083,0.116,0.276180422892044
2019-04-12 18:00:00,0.002,0.3582,0.133,0.276180422892044
2019-04-12 19:00:00,0.0,0.3652,0.1336,0.276180422892044
2019-04-12 20:00:00,0.0,0.3148,0.1222,0.276180422892044
2019-04-12 21:00:00,0.0,0.2412,0.1057,0.276180422892044
2019-04-12 22:00:00,0.0,0.1724,0.0948,0.276180422892044
2019-04-12 23:00:00,0.0,0.1216,0.0897,0.276180422892044
2019-04-13 00:00:00,0.0,0.0906,0.0924,0.27065291711709
2019-04-13 01:00:00,0.0,0.0766,0.0988,0.27065291711709
2019-04-13 02:00:00,0.0,0.0749,0.1039,0.27065291711709
2019-04-13 03:00:00,0.0,0.079,0.107,0.27065291711709
2019-04-13 04:00:00,0.013,0.0893,0.1077,0.27065291711709
2019-04-13 05:00:00,0.11,0.1031,0.1089,0.27065291711709
2019-04-13 06:00:00,0.259,0.1004,0.0977,0.27065291711709
2019-04-13 07:00:00,0.426,0.0671,0.0944,0.27065291711709
2019-04-13 08:00:00,0.5660000000000001,0.0453,0.095,0.27065291711709
2019-04-13 09:00:00,0.665,0.0341,0.1001,0.27065291711709
2019-04-13 10:00:00,0.7190000000000001,0.0203,0.1056,0.27065291711709
2019-04-13 11:00:00,0.728,0.0041,0.1053,0.27065291711709
2019-04-13 12:00:00,0.691,0.0,0.1121,0.27065291711709
2019-04-13 13:00:00,0.611,0.0148,0.1165,0.27065291711709
2019-04-13 14:00:00,0.4920000000000001,0.0732,0.1156,0.27065291711709
2019-04-13 15:00:00,0.34600000000000003,0.1395,0.1204,0.27065291711709
2019-04-13 16:00:00,0.198,0.1837,0.1363,0.27065291711709
2019-04-13 17:00:00,0.075,0.2005,0.1574,0.27065291711709
2019-04-13 18:00:00,0.003,0.2066,0.1704,0.27065291711709
2019-04-13 19:00:00,0.0,0.1895,0.1663,0.27065291711709
2019-04-13 20:00:00,0.0,0.1528,0.1543,0.27065291711709
2019-04-13 21:00:00,0.0,0.0991,0.1441,0.27065291711709
2019-04-13 22:00:00,0.0,0.057,0.1431,0.27065291711709
2019-04-13 23:00:00,0.0,0.0411,0.1535,0.27065291711709
2019-04-14 00:00:00,0.0,0.0555,0.1712,0.26965152893920297
2019-04-14 01:00:00,0.0,0.0977,0.1907,0.26965152893920297
2019-04-14 02:00:00,0.0,0.1537,0.2049,0.26965152893920297
2019-04-14 03:00:00,0.0,0.1915,0.2084,0.26965152893920297
2019-04-14 04:00:00,0.016,0.2097,0.2082,0.26965152893920297
2019-04-14 05:00:00,0.116,0.2214,0.1962,0.26965152893920297
2019-04-14 06:00:00,0.27,0.1995,0.1796,0.26965152893920297
2019-04-14 07:00:00,0.431,0.1715,0.1964,0.26965152893920297
2019-04-14 08:00:00,0.5670000000000001,0.1847,0.204,0.26965152893920297
2019-04-14 09:00:00,0.665,0.1651,0.1997,0.26965152893920297
2019-04-14 10:00:00,0.7190000000000001,0.11,0.1863,0.26965152893920297
2019-04-14 11:00:00,0.7290000000000001,0.05,0.1747,0.26965152893920297
2019-04-14 12:00:00,0.693,0.0134,0.16699999999999998,0.26965152893920297
2019-04-14 13:00:00,0.613,0.0079,0.1612,0.26965152893920297
2019-04-14 14:00:00,0.494,0.0097,0.1598,0.26965152893920297
2019-04-14 15:00:00,0.34700000000000003,0.0206,0.1612,0.26965152893920297
2019-04-14 16:00:00,0.2,0.0429,0.1617,0.26965152893920297
2019-04-14 17:00:00,0.079,0.0638,0.1646,0.26965152893920297
2019-04-14 18:00:00,0.005,0.0654,0.1753,0.26965152893920297
2019-04-14 19:00:00,0.0,0.0354,0.1757,0.26965152893920297
2019-04-14 20:00:00,0.0,0.0102,0.1724,0.26965152893920297
2019-04-14 21:00:00,0.0,0.0018,0.1663,0.26965152893920297
2019-04-14 22:00:00,0.0,0.0015,0.1652,0.26965152893920297
2019-04-14 23:00:00,0.0,0.0014,0.1628,0.26965152893920297
2019-04-15 00:00:00,0.0,0.0151,0.1618,0.274022276080305
2019-04-15 01:00:00,0.0,0.0495,0.1572,0.274022276080305
2019-04-15 02:00:00,0.0,0.1024,0.1556,0.274022276080305
2019-04-15 03:00:00,0.0,0.158,0.1509,0.274022276080305
2019-04-15 04:00:00,0.022,0.2246,0.1521,0.274022276080305
2019-04-15 05:00:00,0.134,0.3005,0.151,0.274022276080305
2019-04-15 06:00:00,0.28600000000000003,0.3109,0.1411,0.274022276080305
2019-04-15 07:00:00,0.443,0.2828,0.1419,0.274022276080305
2019-04-15 08:00:00,0.573,0.2527,0.1412,0.274022276080305
2019-04-15 09:00:00,0.6679999999999999,0.2035,0.1359,0.274022276080305
2019-04-15 10:00:00,0.72,0.1616,0.1332,0.274022276080305
2019-04-15 11:00:00,0.728,0.1231,0.1314,0.274022276080305
2019-04-15 12:00:00,0.691,0.0893,0.129,0.274022276080305
2019-04-15 13:00:00,0.61,0.0612,0.1258,0.274022276080305
2019-04-15 14:00:00,0.493,0.0471,0.1238,0.274022276080305
2019-04-15 15:00:00,0.34700000000000003,0.0495,0.125,0.274022276080305
2019-04-15 16:00:00,0.202,0.0448,0.1285,0.274022276080305
2019-04-15 17:00:00,0.083,0.0276,0.1447,0.274022276080305
2019-04-15 18:00:00,0.006,0.0134,0.1683,0.274022276080305
2019-04-15 19:00:00,0.0,0.0105,0.1843,0.274022276080305
2019-04-15 20:00:00,0.0,0.009000000000000001,0.1848,0.274022276080305
2019-04-15 21:00:00,0.0,0.0137,0.1663,0.274022276080305
2019-04-15 22:00:00,0.0,0.0308,0.1422,0.274022276080305
2019-04-15 23:00:00,0.0,0.0654,0.1271,0.274022276080305
2019-04-16 00:00:00,0.0,0.1363,0.1216,0.27702978287672897
2019-04-16 01:00:00,0.0,0.2586,0.1275,0.27702978287672897
2019-04-16 02:00:00,0.0,0.3624,0.1373,0.27702978287672897
2019-04-16 03:00:00,0.0,0.3923,0.1437,0.27702978287672897
2019-04-16 04:00:00,0.023,0.3952,0.1522,0.27702978287672897
2019-04-16 05:00:00,0.132,0.3794,0.1366,0.27702978287672897
2019-04-16 06:00:00,0.28,0.3308,0.1067,0.27702978287672897
2019-04-16 07:00:00,0.4320000000000001,0.3122,0.1142,0.27702978287672897
2019-04-16 08:00:00,0.561,0.3499,0.1358,0.27702978287672897
2019-04-16 09:00:00,0.647,0.3667,0.1441,0.27702978287672897
2019-04-16 10:00:00,0.6890000000000001,0.3005,0.1382,0.27702978287672897
2019-04-16 11:00:00,0.684,0.2118,0.1281,0.27702978287672897
2019-04-16 12:00:00,0.639,0.1223,0.1212,0.27702978287672897
2019-04-16 13:00:00,0.5479999999999999,0.0606,0.1205,0.27702978287672897
2019-04-16 14:00:00,0.419,0.0296,0.1228,0.27702978287672897
2019-04-16 15:00:00,0.284,0.0276,0.1232,0.27702978287672897
2019-04-16 16:00:00,0.16,0.0495,0.1247,0.27702978287672897
2019-04-16 17:00:00,0.063,0.0856,0.1242,0.27702978287672897
2019-04-16 18:00:00,0.005,0.0971,0.139,0.27702978287672897
2019-04-16 19:00:00,0.0,0.0991,0.1625,0.27702978287672897
2019-04-16 20:00:00,0.0,0.0977,0.1643,0.27702978287672897
2019-04-16 21:00:00,0.0,0.1223,0.1663,0.27702978287672897
2019-04-16 22:00:00,0.0,0.1642,0.1779,0.27702978287672897
2019-04-16 23:00:00,0.0,0.2118,0.1931,0.27702978287672897
2019-04-17 00:00:00,0.0,0.2694,0.2215,0.282227262585204
2019-04-17 01:00:00,0.0,0.3667,0.2446,0.282227262585204
2019-04-17 02:00:00,0.0,0.4317,0.2587,0.282227262585204
2019-04-17 03:00:00,0.0,0.4808,0.2567,0.282227262585204
2019-04-17 04:00:00,0.019,0.4897,0.2555,0.282227262585204
2019-04-17 05:00:00,0.103,0.518,0.245,0.282227262585204
2019-04-17 06:00:00,0.238,0.5225,0.212,0.282227262585204
2019-04-17 07:00:00,0.397,0.5881,0.2105,0.282227262585204
2019-04-17 08:00:00,0.5429999999999999,0.7336,0.244,0.282227262585204
2019-04-17 09:00:00,0.644,0.7742,0.2572,0.282227262585204
2019-04-17 10:00:00,0.7,0.7903,0.2525,0.282227262585204
2019-04-17 11:00:00,0.71,0.8063,0.2444,0.282227262585204
2019-04-17 12:00:00,0.674,0.7866,0.2311,0.282227262585204
2019-04-17 13:00:00,0.596,0.7612,0.2112,0.282227262585204
2019-04-17 14:00:00,0.482,0.7258,0.1855,0.282227262585204
2019-04-17 15:00:00,0.34,0.6978,0.1618,0.282227262585204
2019-04-17 16:00:00,0.199,0.6433,0.13699999999999998,0.282227262585204
2019-04-17 17:00:00,0.08199999999999999,0.6008,0.1256,0.282227262585204
2019-04-17 18:00:00,0.008,0.6366,0.1326,0.282227262585204
2019-04-17 19:00:00,0.0,0.6538,0.1399,0.282227262585204
2019-04-17 20:00:00,0.0,0.6794,0.1468,0.282227262585204
2019-04-17 21:00:00,0.0,0.6905,0.1609,0.282227262585204
2019-04-17 22:00:00,0.0,0.6819,0.174,0.282227262585204
2019-04-17 23:00:00,0.0,0.6679999999999999,0.1857,0.282227262585204
2019-04-18 00:00:00,0.0,0.6379,0.1961,0.362772952722929
2019-04-18 01:00:00,0.0,0.6078,0.209,0.362772952722929
2019-04-18 02:00:00,0.0,0.5881,0.2225,0.362772952722929
2019-04-18 03:00:00,0.0,0.5578,0.2346,0.362772952722929
2019-04-18 04:00:00,0.024,0.515,0.2461,0.362772952722929
2019-04-18 05:00:00,0.114,0.4733,0.2325,0.362772952722929
2019-04-18 06:00:00,0.239,0.4082,0.1984,0.362772952722929
2019-04-18 07:00:00,0.376,0.343,0.1616,0.362772952722929
2019-04-18 08:00:00,0.508,0.3254,0.151,0.362772952722929
2019-04-18 09:00:00,0.613,0.3335,0.1604,0.362772952722929
2019-04-18 10:00:00,0.6679999999999999,0.3444,0.1701,0.362772952722929
2019-04-18 11:00:00,0.669,0.3335,0.1736,0.362772952722929
2019-04-18 12:00:00,0.627,0.3096,0.1745,0.362772952722929
2019-04-18 13:00:00,0.551,0.2718,0.1659,0.362772952722929
2019-04-18 14:00:00,0.443,0.2312,0.1526,0.362772952722929
2019-04-18 15:00:00,0.308,0.1866,0.1389,0.362772952722929
2019-04-18 16:00:00,0.177,0.1403,0.1276,0.362772952722929
2019-04-18 17:00:00,0.07,0.0951,0.1208,0.362772952722929
2019-04-18 18:00:00,0.006,0.053,0.1237,0.362772952722929
2019-04-18 19:00:00,0.0,0.0329,0.1343,0.362772952722929
2019-04-18 20:00:00,0.0,0.032,0.1497,0.362772952722929
2019-04-18 21:00:00,0.0,0.0462,0.1752,0.362772952722929
2019-04-18 22:00:00,0.0,0.0654,0.1945,0.362772952722929
2019-04-18 23:00:00,0.0,0.0881,0.2085,0.362772952722929
2019-04-19 00:00:00,0.0,0.1136,0.2209,0.404804189834147
2019-04-19 01:00:00,0.0,0.1436,0.2314,0.404804189834147
2019-04-19 02:00:00,0.0,0.1847,0.2504,0.404804189834147
2019-04-19 03:00:00,0.0,0.2312,0.2687,0.404804189834147
2019-04-19 04:00:00,0.011,0.273,0.2743,0.404804189834147
2019-04-19 05:00:00,0.07400000000000001,0.3031,0.2576,0.404804189834147
2019-04-19 06:00:00,0.172,0.3044,0.2152,0.404804189834147
2019-04-19 07:00:00,0.289,0.2657,0.1639,0.404804189834147
2019-04-19 08:00:00,0.402,0.2424,0.1377,0.404804189834147
2019-04-19 09:00:00,0.499,0.2268,0.1649,0.404804189834147
2019-04-19 10:00:00,0.557,0.2108,0.1989,0.404804189834147
2019-04-19 11:00:00,0.578,0.2046,0.2212,0.404804189834147
2019-04-19 12:00:00,0.557,0.1985,0.2209,0.404804189834147
2019-04-19 13:00:00,0.5,0.1975,0.2115,0.404804189834147
2019-04-19 14:00:00,0.408,0.1945,0.19,0.404804189834147
2019-04-19 15:00:00,0.28600000000000003,0.1724,0.1657,0.404804189834147
2019-04-19 16:00:00,0.163,0.1411,0.149,0.404804189834147
2019-04-19 17:00:00,0.065,0.1079,0.1419,0.404804189834147
2019-04-19 18:00:00,0.008,0.1031,0.1382,0.404804189834147
2019-04-19 19:00:00,0.0,0.1395,0.1455,0.404804189834147
2019-04-19 20:00:00,0.0,0.2108,0.1632,0.404804189834147
2019-04-19 21:00:00,0.0,0.3044,0.1852,0.404804189834147
2019-04-19 22:00:00,0.0,0.3908,0.2105,0.404804189834147
2019-04-19 23:00:00,0.0,0.4288,0.2335,0.404804189834147
2019-04-20 00:00:00,0.0,0.4185,0.2507,0.406151323158063
2019-04-20 01:00:00,0.0,0.4126,0.2698,0.406151323158063
2019-04-20 02:00:00,0.0,0.4376,0.2928,0.406151323158063
2019-04-20 03:00:00,0.0,0.4569,0.3147,0.406151323158063
2019-04-20 04:00:00,0.027000000000000003,0.4629,0.3302,0.406151323158063
2019-04-20 05:00:00,0.133,0.4912,0.3294,0.406151323158063
2019-04-20 06:00:00,0.276,0.5076,0.3111,0.406151323158063
2019-04-20 07:00:00,0.423,0.4688,0.2805,0.406151323158063
2019-04-20 08:00:00,0.546,0.4554,0.2905,0.406151323158063
2019-04-20 09:00:00,0.631,0.4957,0.3214,0.406151323158063
2019-04-20 10:00:00,0.6709999999999999,0.5225,0.3441,0.406151323158063
2019-04-20 11:00:00,0.6559999999999999,0.5091,0.3453,0.406151323158063
2019-04-20 12:00:00,0.585,0.4822,0.3467,0.406151323158063
2019-04-20 13:00:00,0.483,0.4718,0.3828,0.406151323158063
2019-04-20 14:00:00,0.354,0.4748,0.4097,0.406151323158063
2019-04-20 15:00:00,0.243,0.4643,0.414,0.406151323158063
2019-04-20 16:00:00,0.147,0.4391,0.4196,0.406151323158063
2019-04-20 17:00:00,0.06,0.401,0.4291,0.406151323158063
2019-04-20 18:00:00,0.006,0.3851,0.4222,0.406151323158063
2019-04-20 19:00:00,0.0,0.3837,0.424,0.406151323158063
2019-04-20 20:00:00,0.0,0.3822,0.4232,0.406151323158063
2019-04-20 21:00:00,0.0,0.3751,0.4275,0.406151323158063
2019-04-20 22:00:00,0.0,0.3458,0.4276,0.406151323158063
2019-04-20 23:00:00,0.0,0.3096,0.4106,0.406151323158063
2019-04-21 00:00:00,0.0,0.298,0.4164,0.45419440318875
2019-04-21 01:00:00,0.0,0.3308,0.4013,0.45419440318875
2019-04-21 02:00:00,0.0,0.3995,0.3897,0.45419440318875
2019-04-21 03:00:00,0.0,0.4808,0.3636,0.45419440318875
2019-04-21 04:00:00,0.003,0.5299,0.3336,0.45419440318875
2019-04-21 05:00:00,0.026,0.5738,0.3007,0.45419440318875
2019-04-21 06:00:00,0.063,0.6216,0.2859,0.45419440318875
2019-04-21 07:00:00,0.113,0.6577,0.2835,0.45419440318875
2019-04-21 08:00:00,0.174,0.6869,0.2873,0.45419440318875
2019-04-21 09:00:00,0.242,0.7235,0.2913,0.45419440318875
2019-04-21 10:00:00,0.29600000000000004,0.7561,0.301,0.45419440318875
2019-04-21 11:00:00,0.335,0.7781,0.3001,0.45419440318875
2019-04-21 12:00:00,0.348,0.7742,0.2959,0.45419440318875
2019-04-21 13:00:00,0.316,0.7623,0.2952,0.45419440318875
2019-04-21 14:00:00,0.242,0.7509,0.2819,0.45419440318875
2019-04-21 15:00:00,0.161,0.7412,0.27,0.45419440318875
2019-04-21 16:00:00,0.101,0.7303,0.2621,0.45419440318875
2019-04-21 17:00:00,0.045,0.7314,0.2635,0.45419440318875
2019-04-21 18:00:00,0.006,0.7477,0.2779,0.45419440318875
2019-04-21 19:00:00,0.0,0.7653,0.2993,0.45419440318875
2019-04-21 20:00:00,0.0,0.7488,0.3089,0.45419440318875
2019-04-21 21:00:00,0.0,0.7466,0.3038,0.45419440318875
2019-04-21 22:00:00,0.0,0.7201,0.2988,0.45419440318875
2019-04-21 23:00:00,0.0,0.6655,0.2937,0.45419440318875
2019-04-22 00:00:00,0.0,0.6393,0.2959,0.441284070246197
2019-04-22 01:00:00,0.0,0.6406,0.307,0.441284070246197
2019-04-22 02:00:00,0.0,0.659,0.3277,0.441284070246197
2019-04-22 03:00:00,0.0,0.6679999999999999,0.3573,0.441284070246197
2019-04-22 04:00:00,0.018000000000000002,0.6769,0.3923,0.441284070246197
2019-04-22 05:00:00,0.102,0.6869,0.3961,0.441284070246197
2019-04-22 06:00:00,0.235,0.6655,0.3505,0.441284070246197
2019-04-22 07:00:00,0.389,0.6538,0.2993,0.441284070246197
2019-04-22 08:00:00,0.521,0.6918,0.2854,0.441284070246197
2019-04-22 09:00:00,0.616,0.7582,0.3038,0.441284070246197
2019-04-22 10:00:00,0.6729999999999999,0.7885,0.3256,0.441284070246197
2019-04-22 11:00:00,0.685,0.8097,0.314,0.441284070246197
2019-04-22 12:00:00,0.653,0.8537,0.2864,0.441284070246197
2019-04-22 13:00:00,0.581,0.8716,0.2674,0.441284070246197
2019-04-22 14:00:00,0.474,0.8728,0.257,0.441284070246197
2019-04-22 15:00:00,0.34,0.8698,0.2564,0.441284070246197
2019-04-22 16:00:00,0.206,0.8229,0.2519,0.441284070246197
2019-04-22 17:00:00,0.093,0.7781,0.251,0.441284070246197
2019-04-22 18:00:00,0.017,0.7643,0.2581,0.441284070246197
2019-04-22 19:00:00,0.0,0.8002,0.2625,0.441284070246197
2019-04-22 20:00:00,0.0,0.8397,0.2732,0.441284070246197
2019-04-22 21:00:00,0.0,0.8686,0.2919,0.441284070246197
2019-04-22 22:00:00,0.0,0.8809,0.3184,0.441284070246197
2019-04-22 23:00:00,0.0,0.871,0.3497,0.441284070246197
2019-04-23 00:00:00,0.0,0.8597,0.3689,0.432848489991976
2019-04-23 01:00:00,0.0,0.8704,0.39,0.432848489991976
2019-04-23 02:00:00,0.0,0.8859,0.406,0.432848489991976
2019-04-23 03:00:00,0.0,0.8864,0.4138,0.432848489991976
2019-04-23 04:00:00,0.038,0.8804,0.4031,0.432848489991976
2019-04-23 05:00:00,0.14300000000000002,0.8655,0.363,0.432848489991976
2019-04-23 06:00:00,0.284,0.8337,0.3216,0.432848489991976
2019-04-23 07:00:00,0.433,0.8205,0.3052,0.432848489991976
2019-04-23 08:00:00,0.5539999999999999,0.8571,0.3233,0.432848489991976
2019-04-23 09:00:00,0.644,0.9105,0.3688,0.432848489991976
2019-04-23 10:00:00,0.693,0.9231,0.3806,0.432848489991976
2019-04-23 11:00:00,0.7,0.9429,0.3797,0.432848489991976
2019-04-23 12:00:00,0.664,0.9544,0.3768,0.432848489991976
2019-04-23 13:00:00,0.59,0.9601,0.3644,0.432848489991976
2019-04-23 14:00:00,0.481,0.9564,0.3512,0.432848489991976
2019-04-23 15:00:00,0.34600000000000003,0.9487,0.3339,0.432848489991976
2019-04-23 16:00:00,0.21,0.9394,0.329,0.432848489991976
2019-04-23 17:00:00,0.097,0.9368,0.3324,0.432848489991976
2019-04-23 18:00:00,0.02,0.9432,0.3412,0.432848489991976
2019-04-23 19:00:00,0.0,0.9496,0.3431,0.432848489991976
2019-04-23 20:00:00,0.0,0.9407,0.3285,0.432848489991976
2019-04-23 21:00:00,0.0,0.9203,0.3086,0.432848489991976
2019-04-23 22:00:00,0.0,0.8704,0.2866,0.432848489991976
2019-04-23 23:00:00,0.0,0.8268,0.2694,0.432848489991976
2019-04-24 00:00:00,0.0,0.8292,0.2639,0.417775892092496
2019-04-24 01:00:00,0.0,0.8537,0.2683,0.417775892092496
2019-04-24 02:00:00,0.0,0.8740000000000001,0.276,0.417775892092496
2019-04-24 03:00:00,0.0,0.8276,0.2773,0.417775892092496
2019-04-24 04:00:00,0.038,0.8002,0.2754,0.417775892092496
2019-04-24 05:00:00,0.146,0.7976,0.263,0.417775892092496
2019-04-24 06:00:00,0.285,0.7838,0.2465,0.417775892092496
2019-04-24 07:00:00,0.421,0.7498,0.2517,0.417775892092496
2019-04-24 08:00:00,0.524,0.7235,0.2815,0.417775892092496
2019-04-24 09:00:00,0.5920000000000001,0.8462,0.3239,0.417775892092496
2019-04-24 10:00:00,0.64,0.9394,0.3667,0.417775892092496
2019-04-24 11:00:00,0.65,0.9638,0.3981,0.417775892092496
2019-04-24 12:00:00,0.606,0.9726,0.3965,0.417775892092496
2019-04-24 13:00:00,0.529,0.9786,0.3858,0.417775892092496
2019-04-24 14:00:00,0.417,0.985,0.377,0.417775892092496
2019-04-24 15:00:00,0.284,0.986,0.3765,0.417775892092496
2019-04-24 16:00:00,0.166,0.984,0.3854,0.417775892092496
2019-04-24 17:00:00,0.07200000000000001,0.982,0.4139,0.417775892092496
2019-04-24 18:00:00,0.012,0.9774,0.4496,0.417775892092496
2019-04-24 19:00:00,0.0,0.9734,0.4707,0.417775892092496
2019-04-24 20:00:00,0.0,0.9684,0.4729,0.417775892092496
2019-04-24 21:00:00,0.0,0.968,0.4885,0.417775892092496
2019-04-24 22:00:00,0.0,0.9691,0.505,0.417775892092496
2019-04-24 23:00:00,0.0,0.9671,0.498,0.417775892092496
2019-04-25 00:00:00,0.0,0.9509,0.5005,0.32593435351542605
2019-04-25 01:00:00,0.0,0.9432,0.4796,0.32593435351542605
2019-04-25 02:00:00,0.0,0.9742,0.4842,0.32593435351542605
2019-04-25 03:00:00,0.001,0.9699,0.4861,0.32593435351542605
2019-04-25 04:00:00,0.018000000000000002,0.9808,0.4729,0.32593435351542605
2019-04-25 05:00:00,0.07200000000000001,0.9848,0.4464,0.32593435351542605
2019-04-25 06:00:00,0.146,0.9829,0.4545,0.32593435351542605
2019-04-25 07:00:00,0.231,0.9802,0.465,0.32593435351542605
2019-04-25 08:00:00,0.303,0.9647,0.4857,0.32593435351542605
2019-04-25 09:00:00,0.35700000000000004,0.9313,0.4618,0.32593435351542605
2019-04-25 10:00:00,0.39,0.9046,0.4333,0.32593435351542605
2019-04-25 11:00:00,0.396,0.8998,0.4169,0.32593435351542605
2019-04-25 12:00:00,0.365,0.8667,0.3881,0.32593435351542605
